Tempo(s),Fila1,Fila2,Fila3,TotalSistema,ServidorOcupado,E[N],E[W]
13680,9000,9000,9000,27001,1,25374.485607,10278.120484
13690,9000,9000,9000,27001,1,25375.673631,10284.288227
13700,9000,9000,9000,27001,1,25376.859970,10290.758394
13710,9000,9000,9000,27001,1,25378.044573,10297.531405
13720,9000,9000,9000,27001,1,25379.227459,10304.302815
13730,9000,9000,9000,27001,1,25380.408596,10310.767525
13740,9000,9000,9000,27001,1,25381.587934,10315.704387
13750,9000,8999,9000,27000,1,25382.765612,10321.554006
13760,9000,9000,9000,27001,1,25383.941640,10328.622792
13770,9000,9000,9000,27001,1,25385.115896,10334.773553
13780,9000,9000,9000,27001,1,25386.288458,10341.533537
13790,9000,9000,9000,27001,1,25387.459305,10347.680188
13800,9000,9000,9000,27001,1,25388.628481,10354.436653
13810,9000,9000,9000,27001,1,25389.795981,10360.579219
13820,9000,9000,9000,27001,1,25390.961830,10368.251167
13830,9000,9000,9000,27001,1,25392.125873,10374.083508
13840,9000,9000,9000,27001,1,25393.288322,10380.833271
13850,9000,9000,9000,27001,1,25394.449102,10386.661156
13860,9000,9000,9000,27001,1,25395.608212,10393.714154
13870,9000,9000,9000,27001,1,25396.765631,10400.765894
13880,9000,9000,9000,27001,1,25397.921392,10407.816389
13890,9000,9000,9000,27001,1,25399.075496,10414.865639
13900,9000,9000,9000,27001,1,25400.227939,10421.606009
13910,9000,9000,9000,27001,1,25401.378712,10427.729249
13920,9000,9000,9000,27001,1,25402.527853,10434.774035
13930,9000,9000,9000,27001,1,25403.675306,10441.201375
13940,9000,9000,9000,27001,1,25404.821073,10446.702235
13950,9000,9000,9000,27001,1,25405.965273,10454.050368
13960,9000,9000,9000,27001,1,25407.107821,10461.089078
13970,9000,9000,9000,27001,1,25408.248706,10467.509125
13980,9000,8999,9000,27000,1,25409.387961,10474.544974
13990,9000,9000,9000,27001,1,25410.525524,10480.034553
14000,9000,9000,9000,27001,1,25411.661544,10487.376164
14010,9000,9000,9000,27001,1,25412.795945,10493.788941
14020,9000,9000,9000,27001,1,25413.928683,10498.962199
14030,9000,9000,9000,27001,1,25415.059752,10504.442136
14040,9000,9000,9000,27001,1,25416.189254,10510.848222
14050,9000,9000,9000,27001,1,25417.317085,10516.323254
14060,9000,9000,9000,27001,1,25418.443414,10522.725154
14070,9000,9000,9000,27001,1,25419.568140,10529.745149
14080,9000,9000,9000,27001,1,25420.691281,10535.213199
14090,9000,9000,9000,27001,1,25421.812839,10542.540114
14100,9000,9000,9000,27001,1,25422.932830,10550.487194
14110,9000,9000,9000,27001,1,25424.051215,10557.191367
14120,9000,9000,9000,27001,1,25425.167930,10563.583086
14130,9000,9000,9000,27001,1,25426.283147,10570.594941
14140,9000,9000,9000,27001,1,25427.396736,10576.360931
14150,9000,9000,9000,27001,1,25428.508763,10583.058296
14160,9000,9000,9000,27001,1,25429.619234,10589.442664
14170,9000,9000,9000,27001,1,25430.728081,10595.825132
14180,9000,9000,9000,27001,1,25431.835423,10602.205748
14190,9000,9000,8999,27000,1,25432.941159,10607.960820
14200,9000,9000,9000,27001,1,25434.045336,10613.713523
14210,9000,9000,8999,27000,1,25435.147976,10621.024177
14220,9000,9000,9000,27001,1,25436.249011,10626.460454
14230,9000,9000,9000,27001,1,25437.348614,10633.455855
14240,9000,9000,9000,27001,1,25438.446606,10638.262597
14250,9000,9000,9000,27001,1,25439.543132,10645.566900
14260,9000,9000,8999,27000,1,25440.638066,10651.619214
14270,9000,9000,9000,27001,1,25441.731366,10657.356502
14280,9000,9000,9000,27001,1,25442.823281,10664.343434
14290,9000,9000,9000,27001,1,25443.913624,10671.015927
14300,9000,9000,9000,27001,1,25445.002472,10678.000216
14310,9000,9000,9000,27001,1,25446.089798,10684.669748
14320,9000,9000,9000,27001,1,25447.175589,10690.396762
14330,9000,9000,9000,27001,1,25448.259870,10697.062683
14340,9000,8999,9000,27000,1,25449.342510,10702.471380
14350,9000,9000,9000,27001,1,25450.423730,10707.563637
14360,9000,9000,9000,27001,1,25451.503456,10713.909349
14370,9000,9000,9000,27001,1,25452.581629,10719.938979
14380,9000,9000,9000,27001,1,25453.658360,10726.595177
14390,9000,9000,9000,27001,1,25454.733534,10732.620808
14400,9000,9000,9000,27001,1,25455.807290,10739.902874
14410,9000,9000,9000,27001,1,25456.879567,10746.869238
14420,9000,9000,9000,27001,1,25457.950351,10753.519365
14430,9000,9000,9000,27001,1,25459.019668,10759.852790
14440,9000,9000,9000,27001,1,25460.087507,10767.130286
14450,9000,9000,9000,27001,1,25461.153835,10772.829495
14460,9000,9000,9000,27001,1,25462.218659,10778.841906
14470,9000,9000,9000,27001,1,25463.282009,10784.852203
14480,9000,9000,9000,27001,1,25464.343952,10792.439644
14490,9000,8999,9000,27000,1,25465.404431,10799.710545
14500,9000,8999,9000,27000,1,25466.463372,10805.399394
14510,9000,9000,9000,27001,1,25467.520773,10810.137094
14520,9000,9000,9000,27001,1,25468.576808,10816.770073
14530,9000,9000,9000,27001,1,25469.631364,10822.768430
14540,9000,9000,9000,27001,1,25470.684563,10829.714698
14550,9000,9000,9000,27001,1,25471.736299,10836.976612
14560,9000,9000,9000,27001,1,25472.786572,10843.603558
14570,9000,9000,9000,27001,1,25473.835440,10850.863393
14580,9000,9000,9000,27001,1,25474.882819,10857.804943
14590,9000,9000,9000,27001,1,25475.928747,10863.792612
14600,9000,9000,9000,27001,1,25476.973133,10868.825285
14610,9000,9000,9000,27001,1,25478.016199,10875.126115
14620,9000,9000,9000,27001,1,25479.057901,10882.378806
14630,9000,9000,9000,27001,1,25480.098166,10889.312540
14640,9000,9000,9000,27001,1,25481.136986,10895.926789
14650,9000,9000,9000,27001,1,25482.174393,10901.584361
14660,9000,9000,9000,27001,1,25483.210312,10907.239589
14670,9000,9000,9000,27001,1,25484.244843,10912.892517
14680,9000,9000,9000,27001,1,25485.277957,10918.543132
14690,9000,9000,9000,27001,1,25486.309747,10925.785455
14700,9000,9000,9000,27001,1,25487.340133,10932.069910
14710,9000,9000,9000,27001,1,25488.369063,10938.990778
14720,9000,9000,9000,27001,1,25489.396576,10944.952528
14730,9000,9000,9000,27001,1,25490.422701,10950.592813
14740,9000,9000,9000,27001,1,25491.447490,10957.189316
14750,9000,9000,9000,27001,1,25492.470875,10963.784272
14760,9000,9000,9000,27001,1,25493.492858,10969.738050
14770,9000,9000,9000,27001,1,25494.513473,10975.689752
14780,9000,9000,9000,27001,1,25495.532710,10981.959416
14790,9000,9000,9000,27001,1,25496.550539,10987.266760
14800,9000,9000,9000,27001,1,25497.567032,10993.852646
14810,9000,9000,9000,27001,1,25498.582110,11000.436979
14820,9000,9000,9000,27001,1,25499.595859,11007.340400
14830,9000,9000,9000,27001,1,25500.608178,11012.959588
14840,9000,9000,9000,27001,1,25501.619202,11019.218174
14850,9000,9000,9000,27001,1,25502.628825,11024.512053
14860,9000,9000,9000,27001,1,25503.637111,11031.408746
14870,9000,9000,9000,27001,1,25504.644007,11036.376917
14880,9000,9000,9000,27001,1,25505.649606,11042.627546
14890,9000,9000,9000,27001,1,25506.653741,11047.912098
14900,9000,9000,8999,27000,1,25507.656595,11054.158666
14910,9000,9000,8999,27000,1,25508.658117,11060.403424
14920,9000,9000,9000,27001,1,25509.658329,11067.289976
14930,9000,9000,9000,27001,1,25510.657195,11073.531383
14940,9000,8999,9000,27000,1,25511.654712,11079.770971
14950,9000,9000,9000,27001,1,25512.650850,11085.686514
14960,9000,9000,9000,27001,1,25513.645652,11091.277684
14970,9000,9000,9000,27001,1,25514.639179,11097.189009
14980,9000,9000,9000,27001,1,25515.631273,11101.485811
14990,9000,9000,9000,27001,1,25516.622149,11106.747372
15000,9000,9000,9000,27001,1,25517.611668,11113.296993
15010,9000,9000,9000,27001,1,25518.599888,11119.845100
15020,9000,9000,9000,27001,1,25519.586779,11126.714663
15030,9000,9000,9000,27001,1,25520.572384,11132.936754
15040,9000,8999,9000,27000,1,25521.556698,11139.803603
15050,9000,9000,9000,27001,1,25522.539599,11145.375492
15060,9000,9000,9000,27001,1,25523.521192,11151.268615
15070,9000,9000,9000,27001,1,25524.501577,11158.130675
15080,9000,9000,9000,27001,1,25525.480673,11164.667707
15090,9000,9000,9000,27001,1,25526.458374,11168.935771
15100,9000,9000,9000,27001,1,25527.434842,11174.172835
15110,9000,9000,9000,27001,1,25528.410022,11180.703636
15120,9000,9000,8999,27000,1,25529.383930,11186.908709
15130,9000,9000,9000,27001,1,25530.356563,11193.760716
15140,9000,9000,9000,27001,1,25531.327922,11200.936098
15150,9000,9000,9000,27001,1,25532.297964,11207.785882
15160,9000,9000,9000,27001,1,25533.266727,11214.959397
15170,9000,9000,9000,27001,1,25534.234179,11220.506706
15180,9000,9000,9000,27001,1,25535.200403,11227.352415
15190,9000,9000,9000,27001,1,25536.165337,11233.871571
15200,9000,9000,9000,27001,1,25537.128869,11240.063671
15210,9000,9000,9000,27001,1,25538.091285,11245.928444
15220,9000,9000,9000,27001,1,25539.052402,11252.116878
15230,9000,9000,9000,27001,1,25540.012178,11257.326006
15240,9000,9000,9000,27001,1,25540.970743,11263.184529
15250,8999,9000,9000,27000,1,25541.928082,11269.693118
15260,9000,9000,9000,27001,1,25542.884101,11274.895473
15270,9000,9000,9000,27001,1,25543.838919,11281.400442
15280,9000,9000,9000,27001,1,25544.792530,11288.556840
15290,8999,9000,9000,27000,1,25545.744839,11294.079302
15300,9000,9000,9000,27001,1,25546.695895,11300.579599
15310,9000,9000,9000,27001,1,25547.645682,11304.790757
15320,9000,9000,9000,27001,1,25548.594278,11310.960130
15330,9000,9000,9000,27001,1,25549.541658,11317.781767
15340,9000,9000,9000,27001,1,25550.487766,11323.293532
15350,9000,9000,9000,27001,1,25551.432692,11330.112136
15360,9000,9000,9000,27001,1,25552.376364,11335.947230
15370,9000,9000,9000,27001,1,25553.318827,11342.435393
15380,9000,9000,9000,27001,1,25554.260071,11348.266679
15390,9000,9000,9000,27001,1,25555.200104,11355.407235
15400,9000,9000,9000,27001,1,25556.138805,11361.234884
15410,9000,9000,9000,27001,1,25557.076399,11368.044894
15420,9000,9000,9000,27001,1,25558.012725,11374.525404
15430,9000,9000,9000,27001,1,25558.947863,11380.347594
15440,9000,9000,9000,27001,1,25559.881752,11386.167751
15450,9000,9000,9000,27001,1,25560.814469,11392.643190
15460,9000,9000,9000,27001,1,25561.746004,11399.774800
15470,9000,9000,9000,27001,1,25562.676353,11406.576572
15480,9000,9000,9000,27001,1,25563.605498,11414.035567
15490,9000,9000,9000,27001,1,25564.533433,11421.164711
15500,9000,9000,9000,27001,1,25565.460110,11426.315793
15510,9000,9000,9000,27001,1,25566.385634,11432.782874
15520,9000,9000,9000,27001,1,25567.309993,11439.908063
15530,9000,9000,9000,27001,1,25568.233136,11447.032420
15540,9000,9000,9000,27001,1,25569.155071,11451.845111
15550,9000,9000,9000,27001,1,25570.075796,11457.315544
15560,9000,9000,9000,27001,1,25570.995387,11463.114037
15570,9000,9000,9000,27001,1,25571.913810,11469.901709
15580,9000,9000,9000,27001,1,25572.830954,11474.704979
15590,9000,9000,9000,27001,1,25573.747034,11482.481316
15600,9000,9000,9000,27001,1,25574.661788,11487.280064
15610,8999,9000,9000,27000,1,25575.575451,11494.392445
15620,9000,9000,9000,27001,1,25576.487974,11499.848651
15630,9000,9000,9000,27001,1,25577.399339,11506.296099
15640,9000,9000,9000,27001,1,25578.309535,11512.079457
15650,9000,9000,9000,27001,1,25579.218539,11517.529423
15660,9000,9000,9000,27001,1,25580.126411,11524.303211
15670,9000,9000,9000,27001,1,25581.033075,11528.754337
15680,9000,9000,9000,27001,1,25581.938646,11534.529502
15690,9000,9000,9000,27001,1,25582.843051,11540.634469
15700,9000,9000,9000,27001,1,25583.746241,11546.073818
15710,9000,9000,9000,27001,1,25584.648289,11552.174995
15720,9000,9000,9000,27001,1,25585.549187,11557.610150
15730,9000,9000,9000,27001,1,25586.449001,11563.707593
15740,9000,9000,9000,27001,1,25587.347659,11569.803279
15750,9000,9000,9000,27001,1,25588.245133,11574.567358
15760,9000,9000,9000,27001,1,25589.141436,11580.991558
15770,8999,9000,9000,27000,1,25590.036673,11587.081611
15780,9000,9000,9000,27001,1,25590.930742,11594.168450
15790,9000,9000,9000,27001,1,25591.823713,11601.254491
15800,9000,9000,9000,27001,1,25592.715584,11608.339732
15810,9000,9000,9000,27001,1,25593.606281,11613.757220
15820,9000,9000,9000,27001,1,25594.495852,11619.505965
15830,9000,9000,9000,27001,1,25595.384303,11625.252733
15840,9000,9000,9000,27001,1,25596.271663,11631.664892
15850,9000,9000,9000,27001,1,25597.157899,11638.409429
15860,9000,9000,9000,27001,1,25598.043017,11644.818789
15870,9000,9000,9000,27001,1,25598.927020,11651.226678
15880,9000,9000,9000,27001,1,25599.809873,11656.296043
15890,9000,9000,9000,27001,1,25600.691657,11662.366057
15900,9000,9000,9000,27001,1,25601.572281,11668.768791
15910,9000,9000,9000,27001,1,25602.451780,11674.500811
15920,9000,9000,9000,27001,1,25603.330206,11679.561502
15930,9000,9000,9000,27001,1,25604.207521,11685.289380
15940,9000,9000,9000,27001,1,25605.083675,11689.675892
15950,9000,9000,9000,27001,1,25605.958857,11697.074229
15960,9000,9000,9000,27001,1,25606.832916,11704.136930
15970,9000,9000,9000,27001,1,25607.705838,11709.857468
15980,9000,9000,9000,27001,1,25608.577704,11716.246900
15990,9000,9000,9000,27001,1,25609.448485,11721.963739
16000,9000,9000,9000,27001,1,25610.318122,11727.342948
16010,9000,9000,9000,27001,1,25611.186719,11733.727268
16020,9000,9000,9000,27001,1,25612.054256,11740.782018
16030,9000,9000,9000,27001,1,25612.920692,11747.499820
16040,9000,9000,8999,27000,1,25613.786050,11754.216469
16050,9000,9000,9000,27001,1,25614.650298,11759.922689
16060,9000,9000,9000,27001,1,25615.513466,11764.953993
16070,9000,9000,9000,27001,1,25616.375559,11770.992658
16080,9000,9000,9000,27001,1,25617.236597,11777.703059
16090,9000,9000,9000,27001,1,25618.096542,11784.412298
16100,9000,9000,9000,27001,1,25618.955453,11790.783340
16110,9000,9000,9000,27001,1,25619.813294,11797.490129
16120,9000,9000,9000,27001,1,25620.670066,11803.521048
16130,9000,8999,9000,27000,1,25621.525746,11808.537925
16140,9000,9000,9000,27001,1,25622.380353,11813.552503
16150,9000,9000,9000,27001,1,25623.233887,11817.889744
16160,9000,9000,9000,27001,1,25624.086446,11825.263071
16170,9000,9000,9000,27001,1,25624.937944,11831.960210
16180,9000,9000,9000,27001,1,25625.788376,11837.304249
16190,9000,9000,9000,27001,1,25626.637759,11843.998439
16200,9000,9000,9000,27001,1,25627.486052,11849.338529
16210,9000,9000,9000,27001,1,25628.333327,11854.338229
16220,9000,9000,9000,27001,1,25629.179585,11861.027530
16230,9000,8999,9000,27000,1,25630.024787,11867.715680
16240,9000,9000,9000,27001,1,25630.868889,11872.370529
16250,9000,8999,9000,27000,1,25631.712008,11879.394220
16260,9000,9000,9000,27001,1,25632.554107,11885.739171
16270,9000,9000,9000,27001,1,25633.395142,11892.082662
16280,9000,9000,9000,27001,1,25634.235128,11898.085471
16290,9000,8999,9000,27000,1,25635.073906,11903.747155
16300,9000,8999,9000,27000,1,25635.911853,11909.067579
16310,9000,9000,9000,27001,1,25636.748738,11915.064883
16320,9000,9000,9000,27001,1,25637.584647,11920.381238
16330,9000,9000,9000,27001,1,25638.419508,11926.714635
16340,9000,9000,9000,27001,1,25639.253352,11933.046592
16350,9000,9000,9000,27001,1,25640.086194,11939.037088
16360,9000,9000,9000,27001,1,25640.917988,11944.685734
16370,9000,9000,9000,27001,1,25641.748776,11949.992241
16380,9000,9000,9000,27001,1,25642.578557,11955.636934
16390,9000,9000,9000,27001,1,25643.407354,11962.641502
16400,9000,9000,9000,27001,1,25644.235145,11969.645275
16410,9000,9000,9000,27001,1,25645.061881,11975.966575
16420,9000,9000,9000,27001,1,25645.887648,11982.968391
16430,8999,9000,8999,26999,1,25646.712372,11988.945977
16440,9000,9000,9000,27001,1,25647.536084,11993.215952
16450,9000,9000,9000,27001,1,25648.358695,11998.165805
16460,9000,9000,9000,27001,1,25649.180392,12004.137312
16470,9000,9000,9000,27001,1,25650.001143,12010.448593
16480,9000,9000,9000,27001,1,25650.820880,12017.100040
16490,9000,9000,9000,27001,1,25651.639591,12023.066820
16500,9000,9000,9000,27001,1,25652.457313,12028.348224
16510,9000,9000,9000,27001,1,25653.274055,12034.311378
16520,9000,9000,8999,27000,1,25654.089846,12041.299132
16530,8999,9000,9000,27000,1,25654.904626,12047.943790
16540,9000,9000,9000,27001,1,25655.718393,12053.560069
16550,9000,9000,9000,27001,1,25656.531186,12059.516931
16560,9000,9000,9000,27001,1,25657.342954,12064.786873
16570,8999,9000,9000,27000,1,25658.153800,12070.397424
16580,9000,9000,9000,27001,1,25658.963667,12076.348859
16590,9000,9000,9000,27001,1,25659.772497,12082.298576
16600,9000,8999,9000,27000,1,25660.580375,12087.217565
16610,9000,9000,9000,27001,1,25661.387336,12092.134348
16620,9000,9000,9000,27001,1,25662.193312,12096.705793
16630,9000,9000,9000,27001,1,25662.998209,12100.931729
16640,9000,9000,9000,27001,1,25663.802208,12106.184798
16650,9000,9000,9000,27001,1,25664.605242,12112.122372
16660,9000,9000,9000,27001,1,25665.407348,12117.714856
16670,9000,8999,9000,27000,1,25666.208482,12123.992502
16680,9000,9000,9000,27001,1,25667.008662,12129.581383
16690,8999,9000,9000,27000,1,25667.807829,12135.168338
16700,9000,9000,9000,27001,1,25668.606076,12140.065745
16710,9000,9000,9000,27001,1,25669.403283,12142.554249
16720,9000,9000,9000,27001,1,25670.199603,12148.822139
16730,9000,9000,9000,27001,1,25670.995002,12154.400633
16740,9000,9000,9000,27001,1,25671.789391,12159.633139
16750,9000,9000,9000,27001,1,25672.582883,12165.207743
16760,9000,9000,9000,27001,1,25673.375458,12171.813320
16770,9000,9000,9000,27001,1,25674.167054,12177.728858
16780,9000,9000,9000,27001,1,25674.957718,12184.331868
16790,9000,9000,9000,27001,1,25675.747453,12190.589026
16800,9000,9000,9000,27001,1,25676.536178,12196.844736
16810,9000,9000,9000,27001,1,25677.323994,12201.719190
16820,9000,9000,9000,27001,1,25678.110950,12206.936470
16830,9000,9000,9000,27001,1,25678.896857,12211.806558
16840,9000,9000,9000,27001,1,25679.681878,12217.709926
16850,9000,9000,9000,27001,1,25680.465988,12222.921075
16860,9000,9000,9000,27001,1,25681.249216,12229.511701
16870,9000,9000,9000,27001,1,25682.031455,12234.719040
16880,9000,9000,9000,27001,1,25682.812785,12241.306786
16890,8999,8999,9000,26999,1,25683.593229,12248.239253
16900,9000,8999,9000,27000,1,25684.372615,12252.749314
16910,9000,9000,9000,27001,1,25685.151144,12257.257114
16920,9000,9000,9000,27001,1,25685.928826,12263.838697
16930,8999,9000,9000,27000,1,25686.705513,12269.034401
16940,9000,9000,9000,27001,1,25687.481301,12274.228062
16950,9000,9000,9000,27001,1,25688.256193,12280.458666
16960,9000,9000,9000,27001,1,25689.030202,12287.034384
16970,9000,9000,9000,27001,1,25689.803303,12293.955671
16980,9000,9000,9000,27001,1,25690.575424,12299.488840
16990,9000,9000,9000,27001,1,25691.346688,12305.020163
17000,9000,9000,9000,27001,1,25692.117035,12311.243611
17010,9000,9000,9000,27001,1,25692.886468,12315.730114
17020,9000,9000,8999,27000,1,25693.654988,12320.908571
17030,9000,9000,9000,27001,1,25694.422556,12325.737757
17040,9000,9000,9000,27001,1,25695.189269,12331.606634
17050,9000,9000,9000,27001,1,25695.955111,12337.126454
17060,9000,8999,9000,27000,1,25696.720069,12343.339463
17070,9000,9000,9000,27001,1,25697.484108,12348.855744
17080,9000,9000,9000,27001,1,25698.247139,12354.370106
17090,9000,9000,9000,27001,1,25699.009322,12358.839218
17100,9000,8999,9000,27000,1,25699.770667,12364.001756
17110,9000,9000,9000,27001,1,25700.531037,12368.466404
17120,9000,9000,9000,27001,1,25701.290568,12373.276751
17130,9000,9000,9000,27001,1,25702.049273,12379.477128
17140,9000,9000,9000,27001,1,25702.807075,12385.676102
17150,9000,9000,9000,27001,1,25703.563983,12391.873677
17160,9000,9000,9000,27001,1,25704.320043,12397.721399
17170,9000,9000,9000,27001,1,25705.075165,12402.870327
17180,9000,9000,9000,27001,1,25705.829429,12409.411869
17190,9000,9000,9000,27001,1,25706.582768,12413.859533
17200,9000,9000,9000,27001,1,25707.335293,12419.700215
17210,9000,8999,9000,27000,1,25708.086952,12424.492458
17220,9000,9000,9000,27001,1,25708.837740,12430.329521
17230,9000,9000,9000,27001,1,25709.587669,12436.863258
17240,9000,9000,9000,27001,1,25710.336689,12443.046559
17250,9000,9000,9000,27001,1,25711.084823,12447.481497
17260,9000,9000,9000,27001,1,25711.832155,12453.661372
17270,8999,9000,9000,27000,1,25712.578577,12459.839839
17280,9000,9000,9000,27001,1,25713.324095,12466.016900
17290,9000,9000,9000,27001,1,25714.068844,12472.892420
17300,9000,9000,9000,27001,1,25714.812710,12479.067011
17310,8999,9000,9000,27000,1,25715.555666,12484.539857
17320,9000,9000,9000,27001,1,25716.297748,12489.310406
17330,9000,9000,8999,27000,1,25717.039008,12494.779389
17340,9000,9000,9000,27001,1,25717.779382,12500.246517
17350,9000,9000,9000,27001,1,25718.518981,12506.763392
17360,9000,9000,9000,27001,1,25719.257695,12513.629865
17370,9000,9000,8998,26999,1,25719.995562,12519.092162
17380,9000,9000,9000,27001,1,25720.732531,12523.850826
17390,9000,9000,8999,27000,1,25721.468732,12531.415399
17400,9000,9000,9000,27001,1,25722.204069,12537.223754
17410,9000,9000,9000,27001,1,25722.938541,12543.030473
17420,9000,9000,9000,27001,1,25723.672133,12548.484137
17430,9000,9000,9000,27001,1,25724.404910,12553.935984
17440,9000,9000,9000,27001,1,25725.136900,12560.792528
17450,9000,9000,9000,27001,1,25725.867992,12565.537604
17460,9000,9000,9000,27001,1,25726.598259,12571.687814
17470,9000,9000,9000,27001,1,25727.327678,12577.132710
17480,9000,9000,9000,27001,1,25728.056294,12583.279911
17490,9000,9000,9000,27001,1,25728.784090,12588.721360
17500,9000,9000,9000,27001,1,25729.511016,12594.865532
17510,9000,9000,9000,27001,1,25730.237117,12600.303499
17520,9000,9000,9000,27001,1,25730.962372,12605.387153
17530,9000,9000,9000,27001,1,25731.686833,12611.173959
17540,9000,9000,8999,27000,1,25732.410468,12616.959148
17550,9000,9000,9000,27001,1,25733.133286,12622.742724
17560,9000,8999,9000,27000,1,25733.855280,12628.877612
17570,9000,9000,9000,27001,1,25734.576419,12634.305009
17580,9000,9000,9000,27001,1,25735.296748,12639.377478
17590,9000,9000,9000,27001,1,25736.016225,12645.154341
17600,9000,9000,8999,27000,1,25736.734913,12651.282942
17610,9000,9000,9000,27001,1,25737.452777,12656.703250
17620,9000,9000,9000,27001,1,25738.169863,12662.828865
17630,9000,9000,9000,27001,1,25738.886146,12669.306830
17640,9000,9000,9000,27001,1,25739.601569,12674.368348
17650,9000,9000,9000,27001,1,25740.316188,12680.135664
17660,9000,9000,9000,27001,1,25741.030049,12687.317630
17670,9000,9000,9000,27001,1,25741.742969,12692.019596
17680,9000,9000,9000,27001,1,25742.455195,12698.136483
17690,9000,9000,9000,27001,1,25743.166596,12703.897595
17700,9000,9000,9000,27001,1,25743.877234,12711.075291
17710,9000,9000,9000,27001,1,25744.587064,12718.252584
17720,9000,9000,9000,27001,1,25745.296068,12724.719579
17730,9000,9000,9000,27001,1,25746.004280,12730.475385
17740,9000,9000,9000,27001,1,25746.711604,12735.519291
17750,9000,9000,9000,27001,1,25747.418240,12742.692702
17760,9000,9000,9000,27001,1,25748.124063,12749.154772
17770,9000,9000,9000,27001,1,25748.829089,12755.615759
17780,9000,9000,9000,27001,1,25749.533327,12761.719932
17790,9000,9000,9000,27001,1,25750.236711,12767.822712
17800,9000,9000,9000,27001,1,25750.939299,12773.212192
17810,9000,9000,9000,27001,1,25751.641145,12778.243865
17820,9000,9000,9000,27001,1,25752.342148,12783.629647
17830,9000,9000,9000,27001,1,25753.042434,12789.726105
17840,9000,9000,9000,27001,1,25753.741888,12794.752159
17850,9000,9000,9000,27001,1,25754.440550,12800.489052
17860,9000,9000,9000,27001,1,25755.138450,12805.154856
17870,9000,9000,9000,27001,1,25755.835566,12811.601435
17880,9000,9000,9000,27001,1,25756.531892,12817.333432
17890,9000,9000,9000,27001,1,25757.227477,12822.707022
17900,9000,9000,9000,27001,1,25757.922263,12829.149629
17910,9000,9000,9000,27001,1,25758.616300,12834.519904
17920,9000,8999,9000,27000,1,25759.309469,12839.174080
17930,9000,9000,9000,27001,1,25760.001954,12844.540589
17940,9000,9000,9000,27001,1,25760.693630,12849.548010
17950,9000,9000,9000,27001,1,25761.384572,12855.625606
17960,9000,9000,9000,27001,1,25762.074761,12861.701860
17970,9000,9000,9000,27001,1,25762.764162,12867.061479
17980,9000,9000,9000,27001,1,25763.452791,12873.134760
17990,9000,9000,9000,27001,1,25764.140627,12879.206676
18000,9000,9000,9000,27001,1,25764.827697,12884.561275
18010,9000,9000,9000,27001,1,25765.514049,12891.346484
18020,9000,9000,9000,27001,1,25766.199644,12897.414377
18030,9000,9000,9000,27001,1,25766.884501,12904.197754
18040,9000,9000,9000,27001,1,25767.568552,12909.546120
18050,9000,9000,9000,27001,1,25768.251884,12915.609977
18060,9000,8999,9000,27000,1,25768.934433,12920.596237
18070,9000,9000,9000,27001,1,25769.616124,12924.145528
18080,9000,9000,9000,27001,1,25770.297150,12929.127632
18090,9000,9000,9000,27001,1,25770.977393,12934.825510
18100,9000,9000,9000,27001,1,25771.656947,12940.880840
18110,9000,9000,9000,27001,1,25772.335765,12947.653149
18120,9000,9000,9000,27001,1,25773.013780,12952.987455
18130,9000,9000,9000,27001,1,25773.691089,12959.398160
18140,9000,9000,9000,27001,1,25774.367619,12965.807782
18150,9000,9000,9000,27001,1,25775.043427,12972.216349
18160,9000,9000,9000,27001,1,25775.718473,12976.465055
18170,9000,9000,9000,27001,1,25776.392750,12981.071404
18180,9000,9000,9000,27001,1,25777.066341,12987.475157
18190,9000,8999,9000,27000,1,25777.739094,12992.437632
18200,9000,9000,9000,27001,1,25778.411210,12999.198826
18210,9000,9000,9000,27001,1,25779.082549,13004.157822
18220,9000,9000,9000,27001,1,25779.753097,13009.835515
18230,9000,9000,9000,27001,1,25780.422957,13014.790798
18240,9000,9000,9000,27001,1,25781.092105,13020.465168
18250,9000,9000,9000,27001,1,25781.760528,13026.859261
18260,8999,9000,9000,27000,1,25782.428215,13033.252290
18270,9000,9000,9000,27001,1,25783.095175,13039.283310
18280,9000,9000,9000,27001,1,25783.761369,13044.951920
18290,9000,9000,9000,27001,1,25784.426863,13050.618976
18300,9000,9000,9000,27001,1,25785.091637,13057.368337
18310,9000,9000,9000,27001,1,25785.755694,13063.755479
18320,9000,9000,9000,27001,1,25786.418920,13068.333692
18330,9000,9000,9000,27001,1,25787.081514,13073.994694
18340,9000,9000,9000,27001,1,25787.743382,13079.292412
18350,9000,9000,9000,27001,1,25788.404511,13085.311989
18360,9000,9000,9000,27001,1,25789.064922,13090.606358
18370,9000,9000,9000,27001,1,25789.724642,13096.623035
18380,9000,9000,9000,27001,1,25790.383628,13101.914071
18390,9000,9000,9000,27001,1,25791.041858,13108.290075
18400,9000,9000,8999,27000,1,25791.699391,13113.577849
18410,9000,9000,9000,27001,1,25792.356199,13118.501426
18420,9000,9000,9000,27001,1,25793.012294,13123.785605
18430,9000,9000,9000,27001,1,25793.667693,13128.705449
18440,9000,9000,9000,27001,1,25794.322388,13134.348728
18450,9000,9000,9000,27001,1,25794.976392,13140.716084
18460,9000,9000,9000,27001,1,25795.629705,13147.445384
18470,9000,9000,9000,27001,1,25796.282278,13153.447635
18480,9000,9000,9000,27001,1,25796.934122,13158.358890
