Tempo(s),Fila1,Fila2,Fila3,TotalSistema,ServidorOcupado,E[N],E[W]
16060,7,0,0,8,1,18.740719,1.970176
16070,2,0,0,3,1,18.730933,1.969226
16080,8,0,0,9,1,18.722173,1.968358
16090,4,1,0,6,1,18.712792,1.967412
16100,7,0,0,8,1,18.706148,1.966535
16110,15,8,0,24,1,18.703416,1.966083
16120,14,0,0,15,1,18.704329,1.966181
16130,26,1,0,28,1,18.701307,1.965660
16140,22,6,0,29,1,18.704275,1.966140
16150,28,12,2,43,1,18.718062,1.967501
16160,19,7,3,30,1,18.729095,1.968650
16170,20,1,1,23,1,18.734274,1.969273
16180,34,7,2,44,1,18.740998,1.969764
16190,35,10,8,54,1,18.761809,1.971799
16200,46,14,4,65,1,18.789779,1.974766
16210,30,9,0,40,1,18.809461,1.977157
16220,23,15,0,39,1,18.823544,1.978678
16230,0,0,0,1,1,18.824586,1.978956
16240,23,0,1,25,1,18.822965,1.978671
16250,8,2,1,12,1,18.820918,1.978445
16260,10,7,0,18,1,18.816175,1.977808
16270,28,6,1,36,1,18.822904,1.978325
16280,1,0,0,2,1,18.823674,1.978446
16290,7,0,0,8,1,18.814784,1.977475
16300,14,2,0,17,1,18.805997,1.976579
16310,0,1,0,2,1,18.801874,1.976211
16320,15,0,0,16,1,18.793387,1.975130
16330,8,7,0,16,1,18.792743,1.975128
16340,12,10,1,24,1,18.793338,1.975230
16350,25,2,2,30,1,18.794213,1.975197
16360,16,8,0,25,1,18.797248,1.975543
16370,24,3,4,32,1,18.802391,1.976035
16380,17,1,1,20,1,18.807543,1.976591
16390,17,0,0,18,1,18.802865,1.976330
16400,5,6,0,12,1,18.802115,1.976151
16410,17,0,0,18,1,18.795115,1.975329
16420,0,0,0,0,0,18.790626,1.975049
16430,0,0,0,1,1,18.780717,1.974072
16440,13,1,0,15,1,18.775623,1.973324
16450,3,0,0,4,1,18.769629,1.972759
16460,14,1,1,17,1,18.767566,1.972556
16470,0,0,1,2,1,18.763740,1.972156
16480,6,1,0,8,1,18.758281,1.971521
16490,6,0,0,7,1,18.749128,1.970523
16500,3,0,2,6,1,18.741355,1.969771
16510,4,0,0,5,1,18.732954,1.969028
16520,6,0,0,7,1,18.724877,1.968193
16530,10,0,0,11,1,18.716033,1.967328
16540,18,0,0,19,1,18.709288,1.966645
16550,7,2,0,10,1,18.704688,1.966201
16560,12,4,0,17,1,18.704563,1.966264
16570,15,4,0,20,1,18.702242,1.965959
16580,17,0,0,18,1,18.703989,1.966120
16590,16,1,1,19,1,18.707072,1.966333
16600,11,7,1,20,1,18.702812,1.965900
16610,14,0,0,15,1,18.703823,1.965921
16620,0,0,0,0,0,18.697575,1.965440
16630,0,0,0,0,0,18.689429,1.964610
16640,1,1,0,3,1,18.680476,1.963695
16650,17,4,0,22,1,18.675571,1.963218
16660,4,0,0,5,1,18.670389,1.962787
16670,0,0,0,1,1,18.660483,1.961945
16680,12,3,0,16,1,18.657366,1.961655
16690,22,4,3,30,1,18.664255,1.962319
16700,0,0,0,1,1,18.661086,1.962247
16710,0,2,0,3,1,18.651559,1.961370
16720,8,0,0,9,1,18.644595,1.960528
16730,0,0,0,1,1,18.637316,1.959850
16740,4,0,0,5,1,18.627794,1.958923
16750,3,1,0,5,1,18.620052,1.958270
16760,0,0,0,1,1,18.610621,1.957488
16770,8,2,0,11,1,18.602034,1.956586
16780,4,1,0,6,1,18.593257,1.955897
16790,12,0,0,13,1,18.590343,1.955468
16800,7,0,0,8,1,18.584922,1.954887
16810,18,5,1,25,1,18.581108,1.954364
16820,5,0,2,8,1,18.580994,1.954475
16830,1,0,0,2,1,18.572154,1.953681
16840,0,0,0,0,0,18.563260,1.952795
16850,10,2,1,14,1,18.554444,1.951978
16860,4,2,3,10,1,18.551501,1.951620
16870,3,1,1,6,1,18.544762,1.950826
16880,11,5,0,17,1,18.540937,1.950388
16890,9,1,0,11,1,18.538870,1.950269
16900,1,0,0,2,1,18.535202,1.950005
16910,10,0,0,11,1,18.527300,1.949271
16920,0,0,0,1,1,18.520922,1.948710
16930,17,4,0,22,1,18.516350,1.948121
16940,0,0,0,1,1,18.510441,1.947681
16950,0,0,0,0,0,18.501621,1.946850
16960,19,0,2,22,1,18.496822,1.946333
16970,8,0,0,9,1,18.494798,1.946169
16980,3,0,0,4,1,18.487516,1.945524
16990,14,8,0,23,1,18.484276,1.945123
17000,3,0,0,4,1,18.478097,1.944461
17010,15,1,0,17,1,18.473367,1.943855
17020,5,0,0,6,1,18.470223,1.943573
17030,11,3,1,16,1,18.466763,1.943161
17040,22,6,4,33,1,18.466672,1.942852
17050,8,0,0,9,1,18.467576,1.943008
17060,7,0,0,8,1,18.458920,1.942253
17070,0,0,0,1,1,18.450349,1.941256
17080,18,2,0,21,1,18.443202,1.940373
17090,2,0,0,3,1,18.440379,1.940256
17100,18,0,0,19,1,18.435023,1.939621
17110,10,0,0,11,1,18.435634,1.939841
17120,4,1,1,7,1,18.428135,1.938957
17130,4,0,0,5,1,18.422848,1.938247
17140,9,0,0,10,1,18.420872,1.938135
17150,7,6,0,14,1,18.416845,1.937688
17160,0,0,0,1,1,18.410912,1.937088
17170,0,0,0,1,1,18.401977,1.936172
17180,0,0,0,1,1,18.393516,1.935389
17190,12,1,0,14,1,18.388025,1.934669
17200,14,6,0,21,1,18.382355,1.934121
17210,7,1,0,9,1,18.376896,1.933641
17220,5,1,0,7,1,18.368096,1.932905
17230,4,0,0,5,1,18.360413,1.932097
17240,12,0,0,13,1,18.358579,1.931869
17250,1,0,1,3,1,18.350108,1.931001
17260,9,0,2,12,1,18.341221,1.929984
17270,8,0,0,9,1,18.335704,1.929392
17280,3,1,0,5,1,18.332597,1.929136
17290,2,2,1,6,1,18.323247,1.928188
17300,10,1,0,12,1,18.318197,1.927574
17310,13,0,1,15,1,18.317911,1.927474
17320,1,2,0,4,1,18.315991,1.927238
17330,1,0,0,2,1,18.306463,1.926329
17340,18,2,0,21,1,18.303859,1.926021
17350,30,12,0,43,1,18.316477,1.927267
17360,35,0,1,37,1,18.324537,1.928045
17370,37,11,2,51,1,18.340674,1.929638
17380,43,8,5,57,1,18.361602,1.931736
17390,41,8,1,51,1,18.384801,1.934177
17400,25,11,3,40,1,18.401614,1.936063
17410,59,13,2,75,1,18.421157,1.937909
17420,73,5,3,82,1,18.453813,1.941298
17430,33,20,6,60,1,18.485341,1.944851
17440,44,9,7,61,1,18.510196,1.947454
17450,11,4,0,16,1,18.521236,1.948793
17460,28,0,1,30,1,18.526255,1.949192
17470,7,11,0,19,1,18.528692,1.949637
17480,25,4,1,31,1,18.534692,1.950198
17490,30,1,0,32,1,18.542520,1.951093
17500,13,0,0,14,1,18.541642,1.951118
17510,1,2,0,4,1,18.535866,1.950593
17520,4,0,0,5,1,18.527697,1.949874
17530,1,0,0,2,1,18.518410,1.949084
17540,4,0,0,5,1,18.514506,1.948615
17550,0,0,0,0,0,18.506285,1.947738
17560,17,3,0,21,1,18.498852,1.946921
17570,10,1,0,12,1,18.492705,1.946239
17580,11,0,0,12,1,18.486996,1.945662
17590,9,5,0,15,1,18.483506,1.945341
17600,24,1,2,28,1,18.484216,1.945265
17610,28,11,0,40,1,18.493364,1.946042
17620,42,2,1,46,1,18.508167,1.947472
17630,26,6,6,39,1,18.523533,1.948961
17640,8,1,0,10,1,18.526140,1.949248
17650,14,5,0,20,1,18.519806,1.948570
17660,8,0,0,9,1,18.519158,1.948595
17670,5,0,0,6,1,18.512033,1.947927
17680,0,0,0,1,1,18.507498,1.947590
17690,5,1,0,7,1,18.501644,1.947078
17700,19,1,0,21,1,18.501791,1.947047
17710,0,0,0,1,1,18.497613,1.946805
17720,3,2,0,6,1,18.488333,1.946082
17730,15,0,0,16,1,18.480854,1.945157
17740,5,0,0,6,1,18.473867,1.944525
17750,19,0,0,20,1,18.472932,1.944335
17760,14,8,2,25,1,18.477341,1.944787
17770,38,8,0,47,1,18.486718,1.945682
17780,31,16,0,48,1,18.501533,1.947219
17790,40,7,6,54,1,18.518686,1.948932
17800,17,0,0,18,1,18.526518,1.949814
17810,5,2,0,8,1,18.525199,1.949756
17820,0,0,0,0,0,18.517343,1.948998
17830,0,0,0,0,0,18.511519,1.948328
17840,6,0,0,7,1,18.502975,1.947337
17850,3,0,0,4,1,18.495812,1.946503
17860,0,0,0,1,1,18.488997,1.945843
17870,0,0,0,1,1,18.480492,1.945029
17880,3,1,0,5,1,18.473279,1.944212
17890,4,1,1,7,1,18.465295,1.943395
17900,18,0,0,19,1,18.458793,1.942722
17910,31,4,1,37,1,18.467765,1.943598
17920,7,1,0,9,1,18.468590,1.943777
17930,20,0,0,21,1,18.468456,1.943649
17940,17,2,2,22,1,18.471259,1.943910
17950,4,0,0,5,1,18.467445,1.943577
17960,1,1,0,3,1,18.459053,1.942762
17970,15,0,1,17,1,18.452733,1.942074
17980,0,1,0,2,1,18.446550,1.941458
17990,9,0,1,11,1,18.442114,1.940946
18000,23,0,0,24,1,18.442914,1.941087
18010,31,1,0,33,1,18.447314,1.941482
18020,0,1,0,2,1,18.445959,1.941385
18030,0,0,0,0,0,18.437962,1.940714
18040,8,0,0,9,1,18.430786,1.939936
18050,3,0,0,4,1,18.423226,1.939185
18060,14,2,2,19,1,18.416844,1.938401
18070,10,0,0,11,1,18.411789,1.937948
18080,4,0,1,6,1,18.407482,1.937562
18090,2,2,0,5,1,18.400960,1.936988
18100,0,0,0,0,0,18.392160,1.936220
18110,10,6,1,18,1,18.387901,1.935839
18120,15,2,2,20,1,18.385890,1.935705
18130,9,1,0,11,1,18.385224,1.935748
18140,13,0,0,14,1,18.384318,1.935753
18150,10,6,0,17,1,18.384677,1.935689
18160,25,6,2,34,1,18.389438,1.936067
18170,24,3,2,30,1,18.396390,1.936787
18180,28,1,0,30,1,18.405151,1.937721
18190,14,5,0,20,1,18.406347,1.937813
18200,21,0,0,22,1,18.409870,1.938105
18210,14,9,0,24,1,18.408182,1.937782
18220,15,3,0,19,1,18.407310,1.937645
18230,2,0,0,3,1,18.402065,1.937071
18240,6,0,1,8,1,18.396497,1.936373
18250,16,12,2,31,1,18.395974,1.936072
18260,0,1,0,2,1,18.394152,1.935914
18270,8,1,0,10,1,18.387760,1.935164
18280,25,6,3,35,1,18.388789,1.935049
18290,28,10,4,43,1,18.402460,1.936343
18300,21,13,1,36,1,18.410342,1.937340
18310,38,7,0,46,1,18.427516,1.938958
18320,19,1,0,21,1,18.438002,1.940084
18330,31,0,1,33,1,18.442245,1.940520
18340,25,3,0,29,1,18.447717,1.941208
18350,31,1,2,35,1,18.454240,1.941883
18360,37,9,0,47,1,18.466242,1.943069
18370,44,6,4,55,1,18.485044,1.944958
18380,22,9,1,33,1,18.498797,1.946517
18390,14,3,0,18,1,18.499506,1.946681
18400,0,0,0,1,1,18.491648,1.946022
18410,0,2,0,3,1,18.483881,1.945316
18420,0,0,0,0,0,18.475624,1.944480
18430,0,1,0,2,1,18.466795,1.943762
18440,7,2,0,10,1,18.459842,1.943130
18450,27,4,0,32,1,18.462352,1.943239
18460,35,7,0,43,1,18.469803,1.943879
18470,21,0,4,26,1,18.475644,1.944616
18480,8,6,2,17,1,18.479392,1.945099
18490,10,0,0,11,1,18.475708,1.944833
18500,14,3,1,19,1,18.471512,1.944270
18510,27,1,3,32,1,18.476251,1.944714
18520,13,2,1,17,1,18.479682,1.945174
18530,7,4,0,12,1,18.477983,1.945029
18540,5,6,0,12,1,18.476924,1.944895
18550,19,7,0,27,1,18.480772,1.945035
18560,23,1,0,25,1,18.485672,1.945651
18570,0,0,0,0,0,18.482807,1.945515
18580,17,5,1,24,1,18.477552,1.944950
18590,13,3,3,20,1,18.478202,1.944865
18600,33,4,2,40,1,18.485575,1.945586
18610,32,8,5,46,1,18.499797,1.946918
18620,17,15,0,33,1,18.512606,1.948288
18630,24,1,0,26,1,18.518324,1.948912
18640,18,9,1,29,1,18.522687,1.949338
18650,23,0,0,24,1,18.529122,1.950115
18660,2,3,3,9,1,18.525421,1.949857
18670,2,0,0,3,1,18.518426,1.949165
18680,5,0,0,6,1,18.510683,1.948405
18690,4,0,1,6,1,18.503238,1.947643
18700,9,1,3,14,1,18.494612,1.946867
18710,4,0,0,5,1,18.491389,1.946626
18720,0,1,0,2,1,18.483777,1.945901
18730,7,0,0,8,1,18.475274,1.945061
18740,7,1,0,9,1,18.467066,1.944382
18750,4,2,0,7,1,18.459412,1.943642
18760,0,0,0,1,1,18.451344,1.942835
18770,22,1,0,24,1,18.448008,1.942255
18780,27,1,2,31,1,18.452052,1.942615
18790,25,4,2,32,1,18.460699,1.943449
18800,19,3,0,23,1,18.469325,1.944292
18810,19,0,0,20,1,18.470432,1.944495
18820,12,4,0,17,1,18.471702,1.944662
18830,11,0,0,12,1,18.465215,1.944076
18840,0,1,1,3,1,18.459708,1.943605
18850,15,2,0,18,1,18.453421,1.942834
18860,12,9,1,23,1,18.456845,1.943162
18870,8,4,0,13,1,18.456524,1.943150
18880,5,1,0,7,1,18.451390,1.942696
18890,4,3,0,8,1,18.445825,1.942164
18900,3,0,1,5,1,18.442492,1.941575
18910,3,0,0,4,1,18.436639,1.941001
18920,21,0,0,22,1,18.430047,1.940307
18930,15,5,0,21,1,18.427752,1.940119
18940,0,0,0,1,1,18.424779,1.939849
18950,0,0,0,1,1,18.418989,1.939261
18960,1,1,0,3,1,18.410502,1.938593
18970,2,0,0,3,1,18.401761,1.937759
18980,1,2,1,5,1,18.393524,1.936966
18990,0,0,0,1,1,18.386318,1.936185
19000,1,0,0,2,1,18.379747,1.935568
19010,7,0,0,8,1,18.372119,1.934861
19020,6,0,0,7,1,18.365658,1.934158
19030,12,6,0,19,1,18.360673,1.933430
19040,27,9,0,37,1,18.364041,1.933816
19050,32,14,2,49,1,18.379418,1.935446
19060,42,3,0,46,1,18.396990,1.937231
19070,47,5,2,55,1,18.414120,1.939046
19080,32,4,1,38,1,18.429001,1.940601
19090,22,2,2,27,1,18.433006,1.941044
19100,22,2,0,25,1,18.435452,1.941312
19110,8,1,0,10,1,18.436752,1.941620
19120,1,0,0,2,1,18.432660,1.941092
19130,2,0,0,3,1,18.424571,1.940325
19140,0,0,0,1,1,18.418144,1.939765
19150,3,0,0,4,1,18.410669,1.938988
19160,12,1,0,14,1,18.407497,1.938718
19170,2,0,2,5,1,18.400445,1.938091
19180,22,0,0,23,1,18.396457,1.937639
19190,28,7,0,36,1,18.403625,1.938181
19200,20,5,2,28,1,18.409854,1.938889
19210,0,0,0,1,1,18.405734,1.938529
19220,10,3,1,15,1,18.403105,1.938241
19230,18,2,1,22,1,18.403773,1.938099
19240,8,1,1,11,1,18.397705,1.937438
19250,0,0,2,3,1,18.391755,1.936970
19260,0,0,0,0,0,18.385283,1.936245
19270,2,0,0,3,1,18.377567,1.935506
19280,0,1,0,2,1,18.368699,1.934815
19290,9,0,0,10,1,18.362344,1.934198
19300,16,4,1,22,1,18.363058,1.934093
19310,1,0,0,2,1,18.358256,1.933723
19320,8,3,2,14,1,18.354595,1.933274
19330,27,0,0,28,1,18.356502,1.933358
19340,28,0,0,29,1,18.361809,1.934043
19350,23,7,3,34,1,18.368275,1.934702
19360,11,1,0,13,1,18.370590,1.934998
19370,2,0,0,3,1,18.363454,1.934446
19380,24,10,0,35,1,18.364511,1.934262
19390,5,0,0,6,1,18.364222,1.934378
19400,3,3,0,7,1,18.356906,1.933628
19410,0,0,0,1,1,18.349110,1.932774
19420,2,0,2,5,1,18.341521,1.932048
19430,6,0,0,7,1,18.334625,1.931394
19440,6,0,0,7,1,18.329402,1.930885
19450,0,0,0,0,0,18.322489,1.930229
19460,0,0,0,1,1,18.315202,1.929523
19470,4,0,0,5,1,18.306652,1.928726
19480,17,0,0,18,1,18.302764,1.928191
19490,18,6,0,25,1,18.304908,1.928384
19500,15,5,0,21,1,18.304121,1.928238
19510,13,2,2,18,1,18.303172,1.928096
19520,23,0,0,24,1,18.304593,1.928234
19530,16,0,0,17,1,18.303206,1.928285
19540,3,0,0,4,1,18.297674,1.927753
19550,21,6,0,28,1,18.296309,1.927515
19560,22,2,0,25,1,18.300084,1.927819
19570,2,1,1,5,1,18.296370,1.927520
19580,0,3,0,4,1,18.288762,1.926821
19590,13,2,0,16,1,18.281258,1.925906
19600,0,0,0,1,1,18.275883,1.925514
19610,0,0,0,1,1,18.268033,1.924769
19620,7,0,0,8,1,18.260711,1.924069
19630,14,1,0,16,1,18.261825,1.924227
19640,17,5,1,24,1,18.263502,1.924268
19650,9,0,1,11,1,18.260936,1.923904
19660,3,0,3,7,1,18.254302,1.923308
19670,26,5,0,32,1,18.252158,1.923040
19680,32,0,2,35,1,18.261300,1.924022
19690,24,7,0,32,1,18.271040,1.925027
19700,16,3,0,20,1,18.275603,1.925507
19710,13,10,0,24,1,18.277466,1.925764
19720,3,14,0,18,1,18.280027,1.925982
19730,17,0,1,19,1,18.277024,1.925685
19740,17,0,0,18,1,18.280314,1.925938
19750,16,11,0,28,1,18.281872,1.926132
19760,1,0,1,3,1,18.278742,1.925997
19770,0,3,0,4,1,18.270907,1.925263
19780,3,0,0,4,1,18.263258,1.924548
19790,0,0,0,1,1,18.255304,1.923801
19800,11,1,0,13,1,18.249131,1.922996
19810,9,0,0,10,1,18.243915,1.922455
19820,28,0,0,29,1,18.240602,1.921809
19830,39,7,0,47,1,18.249111,1.922694
19840,33,5,2,41,1,18.262744,1.924181
19850,6,2,0,9,1,18.265116,1.924644
19860,1,0,0,2,1,18.259537,1.924168
19870,5,0,1,7,1,18.253497,1.923561
19880,0,0,0,0,0,18.246130,1.922977
19890,5,0,0,6,1,18.240234,1.922191
19900,1,2,0,4,1,18.233021,1.921471
19910,1,5,0,7,1,18.228009,1.920901
19920,13,0,0,14,1,18.225158,1.920569
19930,7,3,0,11,1,18.219032,1.919983
19940,1,0,0,2,1,18.211321,1.919301
19950,6,0,0,7,1,18.205747,1.918611
19960,13,0,0,14,1,18.201110,1.918122
19970,6,0,0,7,1,18.197033,1.917661
19980,11,0,0,12,1,18.190451,1.917016
19990,19,9,0,29,1,18.194253,1.917183
20000,2,0,0,3,1,18.191993,1.917096
20010,4,0,0,5,1,18.184306,1.916365
20020,11,3,0,15,1,18.177456,1.915673
20030,0,0,0,1,1,18.173768,1.915293
20040,8,1,0,10,1,18.168899,1.914759
20050,18,6,0,25,1,18.168103,1.914643
20060,35,6,3,45,1,18.174595,1.915105
20070,33,3,0,37,1,18.185350,1.916207
20080,3,0,0,4,1,18.189795,1.916825
20090,0,0,0,0,0,18.185827,1.916497
20100,6,0,0,7,1,18.178627,1.915767
20110,19,0,0,20,1,18.173346,1.915189
20120,13,0,0,14,1,18.170522,1.914870
20130,0,0,0,1,1,18.165974,1.914480
20140,0,0,0,0,0,18.159229,1.913748
20150,12,0,0,13,1,18.155858,1.913292
20160,5,4,0,10,1,18.150889,1.912827
20170,9,0,0,10,1,18.143691,1.912187
20180,1,0,0,2,1,18.136696,1.911659
20190,0,0,0,1,1,18.128711,1.911065
20200,20,2,3,26,1,18.129972,1.911037
20210,18,3,0,22,1,18.134837,1.911499
20220,0,4,0,5,1,18.129345,1.910978
20230,0,1,0,2,1,18.123315,1.910342
20240,28,2,0,31,1,18.120129,1.909806
20250,5,4,0,10,1,18.118253,1.909626
20260,10,7,1,19,1,18.115515,1.909227
20270,38,2,1,42,1,18.119196,1.909584
20280,17,12,0,30,1,18.127126,1.910498
20290,18,2,1,22,1,18.130392,1.910802
20300,10,10,2,23,1,18.133930,1.911154
20310,6,3,0,10,1,18.136417,1.911434
20320,2,0,0,3,1,18.130987,1.910752
20330,16,1,0,18,1,18.127836,1.910300
20340,2,0,1,4,1,18.124305,1.910006
20350,15,0,0,16,1,18.120253,1.909578
20360,0,0,0,1,1,18.115578,1.909173
20370,0,0,0,0,0,18.107697,1.908490
20380,3,0,0,4,1,18.100795,1.907800
20390,20,0,0,21,1,18.097446,1.907279
20400,11,0,3,15,1,18.094952,1.906916
20410,1,2,0,4,1,18.092921,1.906652
20420,0,0,0,0,0,18.086789,1.906093
20430,0,0,0,1,1,18.079985,1.905601
20440,8,0,0,9,1,18.075636,1.905141
20450,5,0,0,6,1,18.069889,1.904554
20460,19,0,0,20,1,18.069106,1.904412
20470,33,3,0,37,1,18.075492,1.904897
20480,24,9,1,35,1,18.083465,1.905678
20490,20,11,3,35,1,18.089847,1.906280
20500,18,5,0,24,1,18.095509,1.906905
20510,21,4,1,27,1,18.097481,1.906995
20520,35,3,4,43,1,18.106647,1.907822
20530,14,6,0,21,1,18.113395,1.908542
20540,30,2,0,33,1,18.118295,1.908950
20550,17,0,0,18,1,18.118392,1.908959
20560,1,6,0,8,1,18.117929,1.908900
20570,3,1,0,5,1,18.113099,1.908361
20580,5,2,0,8,1,18.105240,1.907532
20590,6,0,0,7,1,18.099177,1.906775
20600,3,1,0,5,1,18.092269,1.906242
20610,5,1,0,7,1,18.084725,1.905699
20620,8,2,0,11,1,18.078419,1.905082
20630,0,5,0,6,1,18.074212,1.904677
20640,1,0,0,2,1,18.067376,1.904062
20650,7,1,1,10,1,18.060636,1.903458
20660,6,2,0,9,1,18.057655,1.903104
20670,9,13,0,23,1,18.056910,1.902840
20680,8,8,1,18,1,18.057397,1.902861
20690,0,0,0,0,0,18.052081,1.902339
20700,8,0,0,9,1,18.047650,1.901871
20710,14,1,0,16,1,18.046917,1.901831
20720,7,10,0,18,1,18.045687,1.901642
20730,22,0,0,23,1,18.046199,1.901695
20740,27,1,0,29,1,18.047954,1.901831
20750,0,0,0,0,0,18.050277,1.902200
20760,28,3,0,32,1,18.047019,1.901673
20770,28,1,0,30,1,18.052982,1.902252
20780,29,5,0,35,1,18.060088,1.902990
20790,13,1,0,15,1,18.060963,1.903158
20800,26,1,1,29,1,18.065040,1.903365
20810,26,8,0,35,1,18.072717,1.904163
20820,25,10,3,39,1,18.082565,1.905123
20830,43,4,1,49,1,18.096281,1.906404
20840,40,3,4,48,1,18.106354,1.907512
20850,17,10,0,28,1,18.114566,1.908550
20860,28,0,1,30,1,18.122287,1.909237
20870,26,6,1,34,1,18.129910,1.910040
20880,22,0,0,23,1,18.137054,1.910724
20890,11,0,0,12,1,18.135309,1.910530
20900,5,0,0,6,1,18.129772,1.910032
20910,14,5,0,20,1,18.128395,1.909781
20920,0,0,0,0,0,18.127945,1.909877
20930,1,0,0,2,1,18.120881,1.909209
20940,5,0,0,6,1,18.113948,1.908593
20950,0,5,0,6,1,18.110092,1.908128
20960,7,0,0,8,1,18.105933,1.907660
20970,1,0,0,2,1,18.098984,1.907013
20980,1,0,0,2,1,18.093587,1.906444
20990,1,0,0,2,1,18.087199,1.905760
21000,9,2,0,12,1,18.084813,1.905518
21010,8,2,0,11,1,18.082717,1.905267
21020,4,0,0,5,1,18.076224,1.904620
21030,2,0,0,3,1,18.069231,1.903949
21040,6,0,0,7,1,18.062419,1.903250
21050,1,0,0,2,1,18.058178,1.902707
21060,13,1,0,15,1,18.052139,1.902127
21070,19,9,2,31,1,18.053465,1.902256
21080,14,0,0,15,1,18.056666,1.902621
21090,0,0,0,0,0,18.051877,1.902210
21100,0,0,0,0,0,18.044232,1.901689
21110,20,0,0,21,1,18.038980,1.901096
21120,3,4,0,8,1,18.036461,1.900924
21130,19,2,0,22,1,18.037157,1.900911
21140,3,0,3,7,1,18.034375,1.900731
21150,0,0,0,1,1,18.027767,1.900024
21160,19,4,0,24,1,18.024182,1.899541
21170,26,10,0,37,1,18.031882,1.900153
21180,17,0,2,20,1,18.041134,1.901240
21190,19,3,1,24,1,18.044605,1.901595
21200,6,5,0,12,1,18.044164,1.901623
21210,15,2,0,18,1,18.043976,1.901527
21220,23,5,0,29,1,18.047193,1.901789
21230,24,5,1,31,1,18.052069,1.902368
21240,21,9,3,34,1,18.061059,1.903390
21250,19,0,0,20,1,18.066929,1.903913
21260,7,7,0,15,1,18.066141,1.903877
21270,19,0,0,20,1,18.063436,1.903638
21280,13,10,0,24,1,18.064896,1.903592
21290,42,4,0,47,1,18.072980,1.904302
21300,15,9,0,25,1,18.078653,1.904984
21310,6,0,0,7,1,18.075353,1.904597
21320,14,3,0,18,1,18.072642,1.904170
21330,7,0,0,8,1,18.072271,1.904177
21340,19,6,1,27,1,18.069546,1.903842
21350,22,0,1,24,1,18.071186,1.904061
21360,6,1,0,8,1,18.068839,1.903925
21370,6,1,0,8,1,18.065416,1.903667
21380,8,0,0,9,1,18.060220,1.903100
21390,1,1,0,3,1,18.052960,1.902456
21400,17,12,0,30,1,18.056085,1.902671
21410,12,0,0,13,1,18.054748,1.902492
21420,0,0,0,0,0,18.050230,1.902034
21430,1,0,0,2,1,18.044668,1.901363
21440,23,1,1,26,1,18.041686,1.900889
21450,12,2,0,15,1,18.045599,1.901375
21460,16,4,1,22,1,18.047627,1.901541
21470,4,0,0,5,1,18.043587,1.901115
21480,5,0,0,6,1,18.037793,1.900391
21490,5,0,0,6,1,18.032045,1.899720
21500,4,0,0,5,1,18.025324,1.899048
21510,5,0,0,6,1,18.019245,1.898528
21520,8,0,0,9,1,18.013081,1.897868
21530,2,0,0,3,1,18.008172,1.897415
21540,0,0,0,1,1,18.000952,1.896765
21550,14,6,0,21,1,17.997433,1.896254
21560,10,0,0,11,1,17.996571,1.896163
21570,0,0,0,1,1,17.990898,1.895666
21580,8,0,0,9,1,17.983947,1.894997
21590,2,0,0,3,1,17.977274,1.894441
21600,2,0,0,3,1,17.970564,1.893696
21610,5,0,0,6,1,17.963000,1.893018
21620,9,0,1,11,1,17.956817,1.892338
21630,0,2,0,3,1,17.952840,1.891964
21640,20,1,0,22,1,17.948505,1.891442
21650,12,0,0,13,1,17.947891,1.891183
21660,1,0,0,2,1,17.945131,1.890946
21670,2,0,0,3,1,17.940626,1.890526
21680,7,0,0,8,1,17.937018,1.890190
21690,10,0,1,12,1,17.936886,1.890157
21700,4,0,0,5,1,17.930511,1.889686
21710,21,1,0,23,1,17.926508,1.889236
21720,42,1,5,49,1,17.933377,1.889821
21730,36,0,0,37,1,17.947320,1.891326
21740,35,1,1,38,1,17.957965,1.892355
21750,31,16,2,50,1,17.968588,1.893373
21760,49,2,4,56,1,17.985518,1.895073
21770,31,6,1,39,1,17.999499,1.896638
21780,19,11,0,31,1,18.006134,1.897317
21790,23,3,1,28,1,18.010507,1.897851
21800,5,0,0,6,1,18.011762,1.898110
21810,0,0,0,0,0,18.006238,1.897555
21820,6,0,0,7,1,18.000909,1.896919
21830,2,1,0,4,1,17.993616,1.896296
21840,15,1,1,18,1,17.990600,1.895895
21850,8,0,0,9,1,17.987750,1.895621
21860,0,0,0,1,1,17.981735,1.895086
21870,8,3,0,12,1,17.974795,1.894409
21880,23,4,0,28,1,17.976066,1.894651
21890,28,11,0,40,1,17.984405,1.895520
21900,15,6,2,24,1,17.989128,1.896172
21910,4,2,1,8,1,17.988484,1.896230
21920,0,0,0,1,1,17.984098,1.895703
21930,0,0,0,0,0,17.977428,1.895017
21940,19,2,0,22,1,17.976459,1.894868
21950,7,0,0,8,1,17.971526,1.894429
21960,16,0,1,18,1,17.968297,1.894024
21970,21,0,1,23,1,17.972251,1.894548
21980,1,4,0,6,1,17.971478,1.894493
21990,2,1,0,4,1,17.966210,1.893981
22000,3,0,0,4,1,17.959800,1.893477
22010,15,0,0,16,1,17.953786,1.892850
22020,8,3,0,12,1,17.953716,1.892869
22030,6,1,0,8,1,17.948317,1.892489
22040,5,0,0,6,1,17.942567,1.891989
22050,12,3,0,16,1,17.939681,1.891638
22060,5,4,0,10,1,17.937509,1.891399
22070,8,0,0,9,1,17.931452,1.890912
22080,0,0,0,1,1,17.925576,1.890427
22090,4,1,1,7,1,17.920960,1.889947
22100,0,3,0,4,1,17.914182,1.889177
22110,0,0,0,0,0,17.907997,1.888541
