Tempo(s),Fila1,Fila2,Fila3,TotalSistema,ServidorOcupado,E[N],E[W],PerdasF1,PerdasF2,PerdasF3
10,6,1,2,10,1,3.658904,0.469090,0,0,0
20,1,0,0,2,1,3.391149,0.431994,0,0,0
30,0,0,0,0,0,2.467069,0.344242,0,0,0
40,2,2,1,6,1,2.372206,0.310092,0,0,0
50,0,0,2,3,1,2.399802,0.323423,0,0,0
60,3,4,3,11,1,3.634420,0.457160,0,0,0
70,1,0,0,2,1,3.982993,0.507850,0,0,0
80,3,2,1,7,1,3.703610,0.480988,0,0,0
90,3,3,3,10,1,3.859262,0.494777,0,0,0
100,0,0,1,2,1,3.843578,0.486529,0,0,0
110,5,3,0,9,1,4.247576,0.522632,0,0,0
120,0,0,1,2,1,4.357989,0.534176,0,0,0
130,0,0,0,0,0,4.221473,0.517728,0,0,0
140,3,0,0,4,1,4.241093,0.520836,0,0,0
150,1,1,0,3,1,4.051853,0.503962,0,0,0
160,0,0,0,1,1,3.853596,0.487026,0,0,0
170,0,0,0,0,0,3.981890,0.498837,0,0,0
180,0,2,1,4,1,3.838364,0.485527,0,0,0
190,0,0,0,0,0,3.748348,0.472899,0,0,0
200,0,0,0,1,1,3.635982,0.461419,0,0,0
210,0,0,0,0,0,3.695493,0.466098,0,0,0
220,1,2,1,5,1,3.686574,0.463190,0,0,0
230,2,0,0,3,1,3.840731,0.483243,0,0,0
240,0,0,0,1,1,3.733577,0.473104,0,0,0
250,0,1,0,2,1,3.676972,0.467332,0,0,0
260,0,1,2,4,1,3.604467,0.459618,0,0,0
270,4,3,4,12,1,3.631106,0.458773,0,0,0
280,0,0,0,1,1,3.619740,0.455109,0,0,0
290,0,0,0,0,0,3.550054,0.448786,0,0,0
300,0,0,0,0,0,3.497425,0.444212,0,0,0
310,0,0,0,0,0,3.410717,0.437091,0,0,0
320,2,2,0,5,1,3.430576,0.438763,0,0,0
330,1,1,1,4,1,3.413466,0.436606,0,0,0
340,1,1,0,3,1,3.606559,0.459434,0,0,0
350,0,0,0,0,0,3.566811,0.455282,0,0,0
360,3,3,1,8,1,3.577889,0.455782,0,0,0
370,2,3,0,6,1,3.555447,0.452689,0,0,0
380,2,2,1,6,1,3.550669,0.450954,0,0,0
390,1,0,0,2,1,3.519158,0.447642,0,0,0
400,1,0,1,3,1,3.477075,0.441954,0,0,0
410,1,0,1,3,1,3.441265,0.437766,0,0,0
420,4,1,0,6,1,3.564659,0.453546,0,0,0
430,0,0,0,1,1,3.622428,0.461114,0,0,0
440,0,1,1,3,1,3.611517,0.457944,0,0,0
450,1,1,2,5,1,3.577145,0.452549,0,0,0
460,0,0,0,0,0,3.576089,0.452048,0,0,0
470,0,0,0,0,0,3.598504,0.454894,0,0,0
480,1,0,1,3,1,3.559797,0.451083,0,0,0
490,0,1,0,2,1,3.554458,0.450980,0,0,0
500,0,1,0,2,1,3.539323,0.449723,0,0,0
510,0,1,0,2,1,3.499469,0.444073,0,0,0
520,0,0,0,0,0,3.470021,0.440423,0,0,0
530,1,0,0,2,1,3.479446,0.442444,0,0,0
540,0,0,1,2,1,3.465799,0.441399,0,0,0
550,9,6,4,20,1,3.515144,0.446290,0,0,0
560,0,0,1,2,1,3.621006,0.458770,0,0,0
570,0,1,0,2,1,3.578515,0.454288,0,0,0
580,0,0,2,3,1,3.542974,0.451433,0,0,0
590,7,2,1,11,1,3.645081,0.462196,0,0,0
600,2,0,1,4,1,3.687229,0.465951,0,0,0
610,0,0,0,0,0,3.725055,0.470647,0,0,0
620,2,1,0,4,1,3.692602,0.467323,0,0,0
630,2,0,3,6,1,3.697814,0.468360,0,0,0
640,0,0,0,1,1,3.674531,0.466330,0,0,0
650,0,0,0,1,1,3.666497,0.466019,0,0,0
660,2,1,0,4,1,3.724963,0.473877,0,0,0
670,3,1,1,6,1,3.711242,0.471828,0,0,0
680,0,0,0,0,0,3.722935,0.472842,0,0,0
690,0,0,0,1,1,3.708203,0.470428,0,0,0
700,0,2,0,3,1,3.724499,0.471797,0,0,0
710,2,0,1,4,1,3.716374,0.470595,0,0,0
720,0,1,0,2,1,3.729861,0.472051,0,0,0
730,1,0,0,2,1,3.706996,0.469159,0,0,0
740,0,0,0,0,0,3.702227,0.468957,0,0,0
750,0,1,1,3,1,3.695295,0.467601,0,0,0
760,0,0,0,1,1,3.671112,0.464234,0,0,0
770,1,0,0,2,1,3.641694,0.460066,0,0,0
780,1,3,2,7,1,3.616346,0.457320,0,0,0
790,0,0,0,0,0,3.589369,0.454861,0,0,0
800,0,1,0,2,1,3.569188,0.452871,0,0,0
810,2,0,0,3,1,3.583623,0.454760,0,0,0
820,1,0,0,2,1,3.594750,0.455242,0,0,0
830,0,2,0,3,1,3.588126,0.454332,0,0,0
840,3,0,0,4,1,3.616595,0.456764,0,0,0
850,0,0,0,0,0,3.599777,0.454517,0,0,0
860,0,0,0,1,1,3.570560,0.451173,0,0,0
870,1,4,0,6,1,3.556678,0.448841,0,0,0
880,4,0,0,5,1,3.536087,0.446514,0,0,0
890,0,0,0,0,0,3.556636,0.448866,0,0,0
900,0,0,0,0,0,3.531236,0.445863,0,0,0
910,0,0,0,1,1,3.532890,0.446022,0,0,0
920,0,0,0,1,1,3.506320,0.443533,0,0,0
930,5,0,1,7,1,3.494981,0.442042,0,0,0
940,0,0,0,1,1,3.484402,0.440352,0,0,0
950,0,0,0,0,0,3.468981,0.439053,0,0,0
960,0,0,0,0,0,3.462047,0.438176,0,0,0
970,0,0,0,1,1,3.452376,0.436270,0,0,0
980,1,0,0,2,1,3.449439,0.435794,0,0,0
990,0,0,2,3,1,3.436687,0.434524,0,0,0
1000,4,4,1,10,1,3.458433,0.437168,0,0,0
1010,4,1,4,10,1,3.490467,0.441113,0,0,0
1020,2,1,0,4,1,3.482229,0.440843,0,0,0
1030,8,9,4,22,1,3.628580,0.458525,0,0,0
1040,2,1,0,4,1,3.675270,0.464602,0,0,0
1050,3,2,1,7,1,3.664985,0.463643,0,0,0
1060,0,0,0,1,1,3.652276,0.461982,0,0,0
1070,1,0,0,2,1,3.631094,0.459686,0,0,0
1080,0,0,0,1,1,3.626880,0.458669,0,0,0
1090,0,1,0,2,1,3.614403,0.457307,0,0,0
1100,0,0,0,0,0,3.602590,0.456182,0,0,0
1110,0,0,0,1,1,3.583368,0.453901,0,0,0
1120,0,0,0,1,1,3.578615,0.453450,0,0,0
1130,1,0,1,3,1,3.562726,0.451686,0,0,0
1140,0,0,1,2,1,3.549931,0.450710,0,0,0
1150,2,2,2,7,1,3.547281,0.449914,0,0,0
1160,4,4,0,9,1,3.541481,0.448975,0,0,0
1170,3,0,0,4,1,3.550687,0.449843,0,0,0
1180,0,0,0,0,0,3.541992,0.448690,0,0,0
1190,3,0,0,4,1,3.532987,0.447594,0,0,0
1200,0,0,0,0,0,3.522693,0.446099,0,0,0
1210,0,0,0,1,1,3.511108,0.444398,0,0,0
1220,0,0,0,0,0,3.497998,0.442830,0,0,0
1230,8,3,2,14,1,3.548810,0.449078,0,0,0
1240,0,1,0,2,1,3.558435,0.450159,0,0,0
1250,4,1,1,7,1,3.566181,0.451096,0,0,0
1260,0,0,0,0,0,3.556600,0.449977,0,0,0
1270,0,0,1,2,1,3.554614,0.450400,0,0,0
1280,0,0,0,0,0,3.538572,0.448586,0,0,0
1290,3,2,1,7,1,3.551849,0.449513,0,0,0
1300,0,0,0,0,0,3.549861,0.449437,0,0,0
1310,0,0,0,0,0,3.540149,0.448684,0,0,0
1320,0,0,0,0,0,3.535534,0.448095,0,0,0
1330,1,3,1,6,1,3.525142,0.446944,0,0,0
1340,3,3,0,7,1,3.515317,0.445566,0,0,0
1350,1,0,1,3,1,3.526293,0.446450,0,0,0
1360,0,0,0,1,1,3.513694,0.445227,0,0,0
1370,0,0,0,1,1,3.539189,0.447999,0,0,0
1380,2,1,0,4,1,3.547466,0.448799,0,0,0
1390,2,1,0,4,1,3.537847,0.447584,0,0,0
1400,0,0,0,0,0,3.523625,0.446029,0,0,0
1410,0,0,1,2,1,3.514915,0.444686,0,0,0
1420,2,2,0,5,1,3.517395,0.445081,0,0,0
1430,0,0,0,1,1,3.512353,0.444444,0,0,0
1440,2,0,3,6,1,3.506852,0.444140,0,0,0
1450,2,1,0,4,1,3.535564,0.447110,0,0,0
1460,1,0,1,3,1,3.563047,0.450667,0,0,0
1470,1,1,0,3,1,3.563224,0.450924,0,0,0
1480,0,0,0,1,1,3.550003,0.449329,0,0,0
1490,0,0,0,0,0,3.540980,0.447997,0,0,0
1500,0,0,0,1,1,3.530260,0.446379,0,0,0
1510,0,0,0,1,1,3.528345,0.446327,0,0,0
1520,6,4,3,14,1,3.583712,0.452654,0,0,0
1530,0,0,0,1,1,3.576055,0.451768,0,0,0
1540,1,0,0,2,1,3.570706,0.451135,0,0,0
1550,0,1,0,2,1,3.564614,0.450481,0,0,0
1560,0,0,0,0,0,3.554234,0.449356,0,0,0
1570,3,2,2,8,1,3.550094,0.448583,0,0,0
1580,1,0,1,3,1,3.568803,0.450556,0,0,0
1590,0,0,0,0,0,3.556151,0.449359,0,0,0
1600,1,4,3,9,1,3.547094,0.448042,0,0,0
1610,2,0,0,3,1,3.550624,0.448987,0,0,0
1620,0,0,0,0,0,3.538047,0.447574,0,0,0
1630,2,0,0,3,1,3.549660,0.448836,0,0,0
1640,4,6,2,13,1,3.545843,0.448149,0,0,0
1650,0,0,0,0,0,3.544620,0.448170,0,0,0
1660,1,2,2,6,1,3.552570,0.448529,0,0,0
1670,0,0,0,0,0,3.547664,0.448290,0,0,0
1680,0,0,0,0,0,3.538873,0.447184,0,0,0
1690,0,0,0,1,1,3.529477,0.446234,0,0,0
1700,0,0,0,0,0,3.517257,0.444759,0,0,0
1710,2,1,0,4,1,3.505375,0.443193,0,0,0
1720,0,0,0,1,1,3.494972,0.442044,0,0,0
1730,0,1,1,3,1,3.498813,0.442305,0,0,0
1740,0,0,0,1,1,3.493013,0.441800,0,0,0
1750,1,0,3,5,1,3.486131,0.441091,0,0,0
1760,5,1,1,8,1,3.494049,0.442030,0,0,0
1770,1,1,0,3,1,3.491126,0.441441,0,0,0
1780,2,2,3,8,1,3.483450,0.440473,0,0,0
1790,0,1,1,3,1,3.491686,0.441486,0,0,0
1800,0,0,0,0,0,3.484872,0.440844,0,0,0
1810,0,0,0,0,0,3.478765,0.440135,0,0,0
1820,1,1,1,4,1,3.470906,0.439263,0,0,0
1830,3,1,1,6,1,3.476670,0.439902,0,0,0
1840,1,2,1,5,1,3.467441,0.438735,0,0,0
1850,0,0,0,0,0,3.473374,0.439247,0,0,0
1860,1,2,1,5,1,3.473487,0.439353,0,0,0
1870,2,1,1,5,1,3.476268,0.439350,0,0,0
1880,0,0,0,1,1,3.482580,0.440210,0,0,0
1890,2,2,1,6,1,3.472775,0.439151,0,0,0
1900,1,2,1,5,1,3.466590,0.438371,0,0,0
1910,1,0,0,2,1,3.456707,0.437413,0,0,0
1920,0,0,0,1,1,3.457621,0.437645,0,0,0
1930,0,0,0,0,0,3.451732,0.437244,0,0,0
1940,2,0,0,3,1,3.442062,0.435846,0,0,0
1950,0,1,0,2,1,3.455722,0.437490,0,0,0
1960,0,2,0,3,1,3.452106,0.437032,0,0,0
1970,0,0,0,0,0,3.452630,0.437126,0,0,0
1980,0,0,0,1,1,3.442154,0.436301,0,0,0
1990,0,0,0,0,0,3.453010,0.437675,0,0,0
2000,0,0,0,1,1,3.445590,0.436814,0,0,0
2010,0,0,0,0,0,3.437806,0.436099,0,0,0
2020,0,0,0,0,0,3.431442,0.435232,0,0,0
2030,2,1,1,5,1,3.441316,0.435990,0,0,0
2040,0,0,0,1,1,3.433412,0.435122,0,0,0
2050,0,0,0,0,0,3.423918,0.434212,0,0,0
2060,2,2,3,8,1,3.418800,0.433826,0,0,0
2070,0,0,0,1,1,3.429284,0.434884,0,0,0
2080,2,0,1,4,1,3.418232,0.434035,0,0,0
2090,3,0,0,4,1,3.413055,0.433266,0,0,0
2100,0,0,0,0,0,3.414181,0.433298,0,0,0
2110,0,0,0,1,1,3.410554,0.432650,0,0,0
2120,0,0,0,0,0,3.401718,0.431706,0,0,0
2130,0,0,0,1,1,3.393787,0.430720,0,0,0
2140,1,1,0,3,1,3.382847,0.429428,0,0,0
2150,0,0,0,0,0,3.399272,0.431431,0,0,0
2160,1,0,0,2,1,3.413515,0.432928,0,0,0
2170,2,0,2,5,1,3.403970,0.431713,0,0,0
2180,0,0,0,1,1,3.399252,0.431111,0,0,0
2190,3,1,2,7,1,3.394076,0.430526,0,0,0
2200,0,0,0,0,0,3.392050,0.430314,0,0,0
2210,1,1,0,3,1,3.381288,0.429512,0,0,0
2220,4,2,3,10,1,3.384714,0.429842,0,0,0
2230,0,0,0,0,0,3.387122,0.430264,0,0,0
2240,0,0,0,1,1,3.380094,0.429218,0,0,0
2250,0,0,0,0,0,3.371550,0.428176,0,0,0
2260,0,0,0,0,0,3.367088,0.427579,0,0,0
2270,0,0,0,0,0,3.358809,0.426784,0,0,0
2280,4,3,1,9,1,3.393022,0.430860,0,0,0
2290,2,1,1,5,1,3.436334,0.435846,0,0,0
2300,1,0,0,2,1,3.439886,0.436173,0,0,0
2310,10,5,5,21,1,3.463179,0.438786,0,0,0
2320,3,0,0,4,1,3.484527,0.441465,0,0,0
2330,0,0,0,0,0,3.475849,0.440435,0,0,0
2340,1,0,2,4,1,3.478588,0.440685,0,0,0
2350,1,0,0,2,1,3.475250,0.440308,0,0,0
2360,4,3,1,9,1,3.482777,0.441165,0,0,0
2370,0,0,0,0,0,3.477966,0.440861,0,0,0
2380,0,0,0,1,1,3.475653,0.440472,0,0,0
2390,1,0,0,2,1,3.477937,0.440665,0,0,0
2400,1,0,1,3,1,3.474042,0.440263,0,0,0
2410,0,0,0,0,0,3.465348,0.439159,0,0,0
2420,2,3,1,7,1,3.483298,0.441339,0,0,0
2430,2,1,2,6,1,3.477871,0.440788,0,0,0
2440,1,1,0,3,1,3.476826,0.440653,0,0,0
2450,3,1,2,7,1,3.475192,0.440398,0,0,0
2460,3,3,2,9,1,3.505178,0.443853,0,0,0
2470,0,0,1,2,1,3.506008,0.443821,0,0,0
2480,1,0,1,3,1,3.507250,0.443865,0,0,0
2490,3,2,2,8,1,3.514395,0.444453,0,0,0
2500,0,0,0,0,0,3.519352,0.445127,0,0,0
2510,3,1,1,6,1,3.536911,0.446921,0,0,0
2520,1,0,0,2,1,3.531483,0.446373,0,0,0
2530,0,0,0,1,1,3.525679,0.445620,0,0,0
2540,1,0,1,3,1,3.521153,0.445006,0,0,0
2550,0,0,0,0,0,3.517187,0.444265,0,0,0
2560,0,0,0,0,0,3.518776,0.444294,0,0,0
2570,1,3,0,5,1,3.518234,0.444339,0,0,0
2580,0,0,0,1,1,3.511692,0.443712,0,0,0
2590,1,1,2,5,1,3.505614,0.442926,0,0,0
2600,2,3,1,7,1,3.510507,0.443224,0,0,0
2610,0,0,0,1,1,3.504871,0.442431,0,0,0
2620,0,0,0,1,1,3.514247,0.443684,0,0,0
2630,0,0,0,1,1,3.511275,0.443015,0,0,0
2640,3,1,1,6,1,3.517812,0.443591,0,0,0
2650,0,0,0,0,0,3.515068,0.443167,0,0,0
2660,1,0,0,2,1,3.520596,0.443703,0,0,0
2670,0,1,0,2,1,3.514343,0.442943,0,0,0
2680,1,0,2,4,1,3.509286,0.442291,0,0,0
2690,1,1,0,3,1,3.505394,0.441829,0,0,0
2700,1,0,0,2,1,3.517712,0.443347,0,0,0
2710,6,0,1,8,1,3.521512,0.443627,0,0,0
2720,0,0,0,1,1,3.516224,0.443112,0,0,0
2730,1,1,0,3,1,3.512068,0.442555,0,0,0
2740,12,6,4,23,1,3.532809,0.444623,0,0,0
2750,4,0,0,5,1,3.545594,0.446017,0,0,0
2760,0,0,0,0,0,3.541469,0.445793,0,0,0
2770,2,3,2,8,1,3.540568,0.445567,0,0,0
2780,0,0,0,1,1,3.542059,0.445845,0,0,0
2790,0,0,0,1,1,3.536988,0.445497,0,0,0
2800,0,1,0,2,1,3.531453,0.444667,0,0,0
2810,0,0,0,0,0,3.522782,0.443783,0,0,0
2820,0,0,1,2,1,3.518391,0.443158,0,0,0
2830,0,0,0,1,1,3.511579,0.442426,0,0,0
2840,4,0,0,5,1,3.518333,0.443068,0,0,0
2850,2,2,1,6,1,3.525290,0.443736,0,0,0
2860,0,0,0,1,1,3.528530,0.444114,0,0,0
2870,2,1,0,4,1,3.527284,0.443752,0,0,0
2880,0,0,0,0,0,3.521969,0.443170,0,0,0
2890,2,0,2,5,1,3.518290,0.442832,0,0,0
2900,0,1,0,2,1,3.512124,0.441968,0,0,0
2910,1,0,0,2,1,3.504637,0.441188,0,0,0
2920,0,0,0,0,0,3.497497,0.440449,0,0,0
2930,1,1,1,4,1,3.491962,0.439609,0,0,0
2940,1,1,1,4,1,3.492482,0.439569,0,0,0
2950,7,4,3,15,1,3.510618,0.441371,0,0,0
2960,3,3,3,10,1,3.525279,0.443413,0,0,0
2970,7,5,5,18,1,3.550170,0.446250,0,0,0
2980,0,0,0,0,0,3.547301,0.446013,0,0,0
