Tempo(s),Fila1,Fila2,Fila3,TotalSistema,ServidorOcupado,E[N],E[W],PerdasF1,PerdasF2,PerdasF3
10,0,0,0,0,0,1.729042,0.254271,0,0,0
20,0,0,0,0,0,1.696304,0.237245,0,0,0
30,0,0,0,0,0,2.074156,0.292135,0,0,0
40,0,0,1,2,1,2.865310,0.400743,0,0,0
50,2,0,0,3,1,2.511726,0.358818,0,0,0
60,1,1,2,5,1,2.706239,0.369873,0,0,0
70,1,0,0,2,1,3.151530,0.430873,0,0,0
80,0,0,0,1,1,2.944348,0.408937,0,0,0
90,1,1,5,8,1,3.110405,0.419695,0,0,0
100,2,1,2,6,1,3.292393,0.434353,0,0,0
110,0,0,0,0,0,3.155422,0.421745,0,0,0
120,1,5,2,9,1,3.052260,0.402939,0,0,0
130,1,2,3,7,1,3.003604,0.396415,0,0,0
140,0,0,0,1,1,2.924859,0.387032,0,0,0
150,0,0,0,0,0,2.806878,0.375251,0,0,0
160,6,4,4,15,1,3.166712,0.413949,0,0,0
170,0,0,0,0,0,3.319265,0.434058,0,0,0
180,2,0,3,6,1,3.232734,0.422887,0,0,0
190,13,4,13,31,1,4.233912,0.547986,0,0,0
200,15,7,13,36,1,5.585021,0.701636,0,0,0
210,7,2,6,16,1,6.331318,0.799025,0,0,0
220,3,1,2,7,1,6.307705,0.796153,0,0,0
230,2,2,0,5,1,6.297752,0.794124,0,0,0
240,0,0,0,1,1,6.090539,0.770548,0,0,0
250,0,2,0,3,1,5.989204,0.759666,0,0,0
260,2,4,0,7,1,5.859806,0.742109,0,0,0
270,0,0,0,1,1,5.732477,0.728362,0,0,0
280,0,0,0,0,0,5.662697,0.721363,0,0,0
290,2,3,3,9,1,5.583459,0.707694,0,0,0
300,0,0,0,1,1,5.490284,0.697622,0,0,0
310,1,0,0,2,1,5.367500,0.682776,0,0,0
320,0,0,0,1,1,5.270675,0.672494,0,0,0
330,2,2,1,6,1,5.264277,0.668415,0,0,0
340,7,7,12,27,1,5.585858,0.702884,0,0,0
350,4,2,3,10,1,6.057768,0.762120,0,0,0
360,4,8,6,19,1,6.155284,0.769945,0,0,0
370,2,8,12,23,1,6.459230,0.805227,0,0,0
380,2,3,3,9,1,6.691925,0.835391,0,0,0
390,2,0,0,3,1,6.582759,0.821265,0,0,0
400,2,1,1,5,1,6.498489,0.809276,0,0,0
410,2,2,3,8,1,6.472018,0.804831,0,0,0
420,2,2,0,5,1,6.490559,0.804852,0,0,0
430,0,0,2,3,1,6.418941,0.794973,0,0,0
440,0,1,0,2,1,6.324657,0.783680,0,0,0
450,4,1,6,12,1,6.279282,0.776498,0,0,0
460,0,0,0,1,1,6.222498,0.773608,0,0,0
470,0,0,0,0,0,6.137685,0.764770,0,0,0
480,0,1,0,2,1,6.050166,0.753719,0,0,0
490,0,0,1,2,1,6.064549,0.754987,0,0,0
500,0,0,0,0,0,5.976443,0.744264,0,0,0
510,2,0,0,3,1,5.911109,0.736722,0,0,0
520,1,1,0,3,1,5.854508,0.730234,0,0,0
530,1,2,0,4,1,5.801142,0.725485,0,0,0
540,0,0,0,1,1,5.745722,0.718382,0,0,0
550,7,3,6,17,1,5.780892,0.723105,0,0,0
560,2,3,3,9,1,5.847421,0.731581,0,0,0
570,0,0,0,1,1,5.846709,0.731641,0,0,0
580,3,2,1,7,1,5.785547,0.724286,0,0,0
590,0,0,0,0,0,5.748767,0.721040,0,0,0
600,0,3,0,4,1,5.706811,0.714095,0,0,0
610,1,1,0,3,1,5.658014,0.708850,0,0,0
620,0,0,0,0,0,5.596048,0.701486,0,0,0
630,2,3,2,8,1,5.604191,0.702056,0,0,0
640,0,5,0,6,1,5.547987,0.696764,0,0,0
650,0,0,0,1,1,5.499043,0.692441,0,0,0
660,0,1,1,3,1,5.447350,0.686510,0,0,0
670,3,6,2,12,1,5.414865,0.679393,0,0,0
680,4,1,5,11,1,5.431497,0.681946,0,0,0
690,0,1,0,2,1,5.391244,0.678453,0,0,0
700,0,0,0,0,0,5.339144,0.672678,0,0,0
710,0,0,1,2,1,5.304071,0.669135,0,0,0
720,3,4,1,9,1,5.303641,0.666892,0,0,0
730,0,0,0,0,0,5.275174,0.662688,0,0,0
740,0,0,0,1,1,5.239284,0.657799,0,0,0
750,2,1,2,6,1,5.227495,0.655403,0,0,0
760,4,3,8,16,1,5.210945,0.651690,0,0,0
770,11,9,10,31,1,5.484418,0.683887,0,0,0
780,9,9,11,30,1,5.948519,0.740834,0,1,4
790,1,1,2,5,1,6.030068,0.751618,0,1,4
800,3,3,2,9,1,6.009648,0.748050,0,1,4
810,0,0,0,1,1,6.030101,0.749253,0,1,4
820,0,0,0,0,0,5.979101,0.743647,0,1,4
830,1,1,2,5,1,5.927937,0.737659,0,1,4
840,1,1,0,3,1,5.898421,0.734570,0,1,4
850,3,0,2,6,1,5.851180,0.728718,0,1,4
860,0,1,0,2,1,5.810422,0.724408,0,1,4
870,1,2,1,5,1,5.761015,0.717549,0,1,4
880,4,3,3,11,1,5.811597,0.722754,0,1,4
890,2,2,1,6,1,5.909555,0.733748,0,1,4
900,1,1,0,3,1,5.897633,0.732929,0,1,4
910,1,0,1,3,1,5.847815,0.727977,0,1,4
920,0,0,0,0,0,5.799596,0.723083,0,1,4
930,4,2,0,7,1,5.802485,0.722301,0,1,4
940,2,1,2,6,1,5.762268,0.717137,0,1,4
950,0,0,0,1,1,5.744438,0.715325,0,1,4
960,0,0,0,0,0,5.711202,0.712787,0,1,4
970,2,0,0,3,1,5.735680,0.714016,0,1,4
980,0,0,0,0,0,5.699683,0.710286,0,1,4
990,1,0,1,3,1,5.725199,0.713129,0,1,4
