Tempo(s),Fila,E[N],E[W]
17600,11,16.728348,8.396616
17610,5,16.724461,8.394885
17620,6,16.716887,8.391304
17630,1,16.708506,8.388034
17640,6,16.700973,8.384471
17650,3,16.693519,8.380948
17660,5,16.686501,8.376929
17670,0,16.679386,8.372387
17680,2,16.670523,8.369583
17690,6,16.663079,8.365588
17700,8,16.657310,8.362198
17710,0,16.649457,8.360844
17720,1,16.641506,8.357541
17730,0,16.633897,8.354172
17740,11,16.628168,8.349856
17750,16,16.627217,8.348649
17760,17,16.625798,8.347681
17770,17,16.626593,8.346881
17780,28,16.629853,8.346142
17790,33,16.636415,8.348476
17800,22,16.641930,8.349578
17810,22,16.646330,8.352476
17820,33,16.651497,8.353406
17830,46,16.663345,8.356982
17840,41,16.676846,8.365150
17850,56,16.694852,8.372285
17860,54,16.713982,8.382100
17870,56,16.735772,8.392542
17880,62,16.759294,8.403381
17890,59,16.782909,8.416388
17900,43,16.800936,8.427540
17910,51,16.818752,8.435044
17920,49,16.837006,8.443239
17930,52,16.855580,8.453485
17940,50,16.875803,8.463377
17950,52,16.894481,8.472729
17960,48,16.912604,8.482989
17970,40,16.928567,8.491929
17980,37,16.941360,8.497619
17990,33,16.952365,8.502413
18000,42,16.965222,8.506476
18010,49,16.981143,8.513972
18020,50,16.998254,8.521827
18030,46,17.016255,8.532737
18040,51,17.032963,8.541101
18050,51,17.051191,8.550941
18060,51,17.070663,8.560454
18070,54,17.091828,8.570815
18080,44,17.109084,8.579693
18090,52,17.126599,8.587034
18100,44,17.145288,8.597582
18110,46,17.159608,8.604749
18120,41,17.174220,8.612777
18130,35,17.185269,8.619735
18140,36,17.195012,8.623891
18150,34,17.204445,8.630515
18160,28,17.213419,8.636194
18170,33,17.220974,8.639969
18180,28,17.227135,8.642805
18190,13,17.227787,8.645262
18200,12,17.224943,8.643102
18210,23,17.225226,8.641560
18220,18,17.226343,8.642819
18230,14,17.225139,8.641723
18240,3,17.218884,8.638569
18250,4,17.211914,8.635531
18260,0,17.204511,8.632512
18270,3,17.196170,8.628784
18280,6,17.188517,8.624217
18290,5,17.182637,8.621250
18300,10,17.176651,8.617521
18310,14,17.173975,8.614747
18320,5,17.167677,8.610629
18330,0,17.159785,8.608070
18340,0,17.151209,8.605164
18350,0,17.142549,8.601038
18360,5,17.134585,8.597496
18370,7,17.129968,8.595398
18380,4,17.125067,8.592922
18390,3,17.118954,8.589369
18400,5,17.111667,8.585462
18410,2,17.103352,8.581508
18420,3,17.096966,8.577821
18430,13,17.092455,8.574141
18440,6,17.087222,8.572667
18450,10,17.083011,8.568674
18460,27,17.084759,8.567441
18470,22,17.089687,8.570132
18480,29,17.093295,8.570532
18490,20,17.098640,8.574362
18500,13,17.098460,8.575652
18510,6,17.094569,8.574616
18520,10,17.089789,8.570578
18530,6,17.086047,8.567760
18540,6,17.080246,8.564838
18550,9,17.074569,8.559895
18560,11,17.071044,8.556961
18570,14,17.068298,8.554880
18580,8,17.065333,8.552921
18590,11,17.060887,8.549990
18600,7,17.057298,8.548642
18610,6,17.049392,8.545359
18620,8,17.045106,8.543200
18630,5,17.039084,8.539711
18640,2,17.032377,8.537257
18650,0,17.023679,8.533345
18660,13,17.017625,8.528694
18670,16,17.014802,8.526811
18680,6,17.011489,8.525598
18690,5,17.003409,8.522224
18700,4,16.996219,8.519522
18710,1,16.987915,8.515577
18720,14,16.982649,8.511330
18730,15,16.981701,8.510616
18740,22,16.983389,8.510086
18750,27,16.985874,8.510867
18760,25,16.990915,8.513838
18770,20,16.993743,8.516382
18780,20,16.995693,8.518030
18790,19,16.997957,8.518473
18800,13,16.998619,8.520157
18810,15,16.996703,8.520093
18820,11,16.994399,8.518019
18830,15,16.993147,8.516247
18840,25,16.994760,8.516365
18850,25,17.001463,8.520847
18860,12,17.000060,8.521039
18870,15,16.999270,8.520405
18880,8,16.994418,8.519546
18890,17,16.989608,8.516445
18900,18,16.989502,8.515928
18910,7,16.987472,8.514223
18920,5,16.980856,8.510445
18930,10,16.974417,8.507432
18940,5,16.969336,8.504875
18950,14,16.964277,8.500980
18960,14,16.961763,8.498362
18970,27,16.962501,8.496927
18980,18,16.967065,8.499205
18990,11,16.966317,8.499271
19000,15,16.963888,8.495358
19010,11,16.960546,8.493006
19020,16,16.959095,8.492272
19030,0,16.954219,8.491165
19040,10,16.948471,8.487609
19050,10,16.944621,8.485004
19060,14,16.942308,8.482280
19070,9,16.940104,8.482952
19080,4,16.934802,8.479178
19090,6,16.927657,8.475816
19100,6,16.923488,8.472390
19110,7,16.916367,8.468597
19120,1,16.909170,8.466097
19130,3,16.901553,8.461613
19140,7,16.895062,8.458801
19150,1,16.887340,8.456476
19160,1,16.879206,8.453501
19170,13,16.873657,8.449611
19180,9,16.872515,8.449032
19190,9,16.870663,8.448319
19200,0,16.863437,8.445354
19210,2,16.855596,8.441420
19220,4,16.848084,8.436772
19230,2,16.841994,8.433277
19240,0,16.834135,8.430212
19250,8,16.827158,8.424958
19260,10,16.823551,8.422052
19270,10,16.819246,8.420110
19280,13,16.816643,8.418583
19290,7,16.814090,8.419484
19300,5,16.807128,8.415555
19310,6,16.801418,8.413999
19320,6,16.794901,8.410510
19330,13,16.789862,8.407545
19340,6,16.783174,8.404842
19350,4,16.776244,8.400930
19360,3,16.768921,8.397908
19370,2,16.761183,8.394242
19380,0,16.753136,8.391506
19390,8,16.745288,8.387568
19400,3,16.739188,8.384504
19410,0,16.731462,8.381925
19420,3,16.723940,8.378364
19430,3,16.717967,8.376443
19440,4,16.710402,8.373075
19450,6,16.704232,8.369975
19460,15,16.702252,8.367896
19470,21,16.704500,8.368798
19480,16,16.706015,8.370625
19490,21,16.705284,8.368529
19500,24,16.708383,8.369213
19510,15,16.709387,8.370568
19520,13,16.708310,8.369376
19530,21,16.708750,8.368730
19540,21,16.711189,8.370373
19550,21,16.713292,8.371633
19560,15,16.714372,8.373239
19570,21,16.713822,8.371884
19580,29,16.717315,8.372555
19590,28,16.724608,8.375130
19600,21,16.727330,8.376700
19610,5,16.725593,8.377321
19620,5,16.720643,8.375048
19630,0,16.713384,8.372900
19640,4,16.705569,8.368764
19650,0,16.697957,8.364729
19660,5,16.691190,8.360692
19670,6,16.685075,8.358260
19680,0,16.677325,8.355433
19690,11,16.672480,8.352359
19700,6,16.665509,8.349071
19710,10,16.658364,8.344423
19720,8,16.653758,8.342744
19730,4,16.648800,8.340464
19740,9,16.645102,8.337333
19750,15,16.642078,8.335177
19760,20,16.641433,8.335058
19770,21,16.643444,8.335847
19780,28,16.647062,8.336385
19790,21,16.652112,8.339541
19800,25,16.654293,8.340204
19810,32,16.660226,8.343380
19820,28,16.665604,8.346699
19830,12,16.668410,8.349362
19840,8,16.666438,8.349210
19850,0,16.661011,8.347748
19860,0,16.652815,8.344685
19870,5,16.646010,8.340635
19880,13,16.641971,8.336291
19890,11,16.639834,8.334793
19900,6,16.636082,8.333745
19910,4,16.628615,8.330206
19920,1,16.621133,8.326450
19930,3,16.613509,8.321577
19940,4,16.607858,8.318739
19950,4,16.600935,8.314846
19960,0,16.593386,8.312936
19970,3,16.586629,8.309334
19980,8,16.582595,8.306889
19990,3,16.577522,8.305796
20000,1,16.569854,8.302570
20010,3,16.562041,8.299478
20020,3,16.555889,8.294932
20030,6,16.551922,8.292314
20040,9,16.547859,8.290270
20050,13,16.545687,8.287724
20060,11,16.544624,8.288633
20070,4,16.538592,8.286637
20080,2,16.532127,8.284423
20090,6,16.525025,8.280442
20100,7,16.519878,8.278266
20110,6,16.513223,8.275541
20120,3,16.508121,8.274211
20130,11,16.502153,8.270387
20140,4,16.496751,8.267875
20150,0,16.489362,8.264574
20160,6,16.482263,8.261211
20170,3,16.478160,8.259349
20180,3,16.471508,8.257031
20190,1,16.465692,8.254105
20200,5,16.458569,8.249705
20210,5,16.451156,8.246592
20220,0,16.444121,8.244078
20230,8,16.437004,8.239886
20240,2,16.429908,8.236726
20250,1,16.423208,8.232745
20260,0,16.415664,8.229156
20270,2,16.408761,8.226703
20280,7,16.403070,8.223839
20290,5,16.396789,8.221084
20300,1,16.390243,8.218197
20310,5,16.384559,8.214524
20320,4,16.378858,8.211453
20330,8,16.374271,8.208130
20340,11,16.371621,8.205174
20350,10,16.369153,8.204129
20360,8,16.366024,8.203561
20370,6,16.360615,8.200436
20380,12,16.356709,8.198267
20390,0,16.350479,8.196746
20400,4,16.344200,8.192984
20410,4,16.337166,8.189448
20420,16,16.334019,8.186453
20430,23,16.333680,8.185270
20440,8,16.334011,8.187434
20450,8,16.331774,8.186102
20460,4,16.325874,8.183736
20470,1,16.318748,8.180154
20480,0,16.313252,8.177389
20490,0,16.305819,8.174853
20500,0,16.298204,8.172423
20510,13,16.293052,8.170028
20520,10,16.290751,8.169462
20530,6,16.285061,8.167394
20540,13,16.281872,8.163790
20550,12,16.280140,8.164106
20560,3,16.277289,8.163660
20570,6,16.271347,8.159673
20580,5,16.267682,8.159016
20590,1,16.260838,8.156366
20600,2,16.253857,8.153447
20610,6,16.247186,8.150088
20620,7,16.240966,8.146360
20630,18,16.239568,8.145250
20640,10,16.237866,8.144384
20650,16,16.236732,8.142814
20660,7,16.233765,8.142698
20670,9,16.229959,8.139789
20680,10,16.226856,8.138418
20690,20,16.225490,8.136143
20700,18,16.228029,8.136813
20710,25,16.230579,8.137687
20720,28,16.235829,8.141096
20730,38,16.243208,8.142618
20740,28,16.251036,8.147123
20750,32,16.256779,8.150386
20760,22,16.262198,8.154077
20770,13,16.262815,8.153391
20780,4,16.259388,8.150876
20790,0,16.252243,8.148069
20800,2,16.245383,8.145208
20810,3,16.238775,8.142865
20820,11,16.234404,8.140074
20830,27,16.236458,8.138546
20840,30,16.243554,8.141114
20850,26,16.249785,8.145011
20860,29,16.257084,8.148464
20870,12,16.259472,8.151021
20880,13,16.256444,8.149885
20890,10,16.255191,8.149442
20900,1,16.248686,8.147733
20910,7,16.242287,8.143342
20920,8,16.238729,8.140767
20930,3,16.233529,8.138345
20940,2,16.226866,8.135189
20950,5,16.222465,8.133167
20960,7,16.215912,8.130649
20970,10,16.212039,8.128502
20980,0,16.207036,8.127925
20990,2,16.201089,8.124737
21000,0,16.193803,8.122429
21010,5,16.188012,8.119125
21020,10,16.184258,8.115487
21030,12,16.180576,8.113049
21040,7,16.176753,8.111121
21050,7,16.170845,8.108728
21060,8,16.165209,8.106470
21070,4,16.160401,8.105205
21080,5,16.155875,8.102730
21090,7,16.149576,8.098788
21100,0,16.144257,8.096302
21110,4,16.138928,8.091696
21120,9,16.133682,8.088479
21130,17,16.131712,8.086330
21140,22,16.133781,8.087166
21150,30,16.138504,8.088373
21160,40,16.147643,8.091795
21170,42,16.159169,8.096987
21180,34,16.170351,8.102582
21190,39,16.178149,8.106289
21200,28,16.183156,8.109749
21210,24,16.188448,8.112775
21220,11,16.190245,8.115967
21230,11,16.188506,8.115660
21240,11,16.185727,8.114257
21250,21,16.185220,8.111887
21260,36,16.192204,8.113466
21270,38,16.204134,8.118288
21280,42,16.215825,8.123564
21290,36,16.226517,8.129296
21300,33,16.233932,8.132429
21310,33,16.241648,8.136670
21320,35,16.251270,8.141674
21330,29,16.257343,8.144900
21340,26,16.262503,8.147669
21350,25,16.265720,8.150612
21360,23,16.269459,8.152477
21370,21,16.271726,8.153796
21380,13,16.272853,8.154926
21390,15,16.271568,8.154464
21400,10,16.269324,8.154858
21410,10,16.267421,8.154086
21420,9,16.263854,8.151716
21430,0,16.258390,8.149350
21440,9,16.251838,8.145675
21450,16,16.249491,8.143729
21460,9,16.249083,8.144466
21470,14,16.247187,8.141606
21480,8,16.245971,8.141938
21490,0,16.239048,8.140548
21500,5,16.232976,8.137684
21510,0,16.226936,8.135215
21520,0,16.220562,8.132957
21530,4,16.213668,8.129300
21540,5,16.209218,8.127626
21550,1,16.203331,8.125042
21560,2,16.196012,8.122494
21570,10,16.190544,8.120307
21580,3,16.187146,8.118968
21590,1,16.180878,8.115059
21600,1,16.174939,8.112257
21610,0,16.167785,8.109222
21620,6,16.161578,8.106849
21630,7,16.156344,8.103648
21640,3,16.151544,8.102168
21650,5,16.145931,8.100654
21660,4,16.139987,8.098597
21670,8,16.134328,8.095181
21680,14,16.131730,8.093491
21690,21,16.132254,8.093366
21700,21,16.134833,8.094460
21710,19,16.137466,8.095020
21720,12,16.138147,8.094415
21730,0,16.133720,8.093117
21740,0,16.126923,8.089882
21750,9,16.121036,8.086544
21760,10,16.119213,8.085244
21770,15,16.118402,8.083708
21780,16,16.118396,8.083694
21790,17,16.119770,8.083442
21800,12,16.118718,8.082903
21810,9,16.116158,8.081237
21820,9,16.113148,8.079903
21830,7,16.108146,8.077013
21840,5,16.103409,8.074442
21850,0,16.097654,8.071916
21860,4,16.090834,8.069596
21870,8,16.085385,8.066483
21880,17,16.084802,8.064700
21890,27,16.087386,8.065432
21900,16,16.090626,8.068339
21910,20,16.090326,8.067809
21920,23,16.092043,8.067552
21930,25,16.095968,8.069510
21940,33,16.103201,8.072204
21950,20,16.109423,8.075682
21960,18,16.110802,8.076364
21970,11,16.109780,8.076211
21980,10,16.107986,8.075670
21990,12,16.106455,8.073236
22000,27,16.108114,8.072036
22010,11,16.109427,8.073788
22020,3,16.106673,8.072767
22030,1,16.100036,8.070900
22040,1,16.093405,8.067200
22050,9,16.087918,8.062974
22060,4,16.084676,8.062256
22070,3,16.078173,8.059353
22080,11,16.074092,8.057116
22090,21,16.074169,8.055866
22100,13,16.072850,8.056658
22110,16,16.072898,8.055394
22120,14,16.071556,8.055261
22130,7,16.067605,8.053454
22140,11,16.065283,8.051916
22150,11,16.062726,8.049898
22160,4,16.060672,8.048860
22170,1,16.055626,8.046323
22180,1,16.050123,8.043738
22190,6,16.043671,8.039951
22200,7,16.038689,8.036902
22210,2,16.032684,8.034067
22220,1,16.025956,8.030868
22230,3,16.019486,8.027618
22240,3,16.012577,8.025414
22250,2,16.006478,8.022710
22260,8,16.000780,8.019665
22270,4,15.995722,8.017121
22280,5,15.989678,8.013722
22290,5,15.986622,8.012002
22300,7,15.982172,8.009583
22310,2,15.976538,8.007111
22320,4,15.970002,8.004546
22330,15,15.966408,8.001299
22340,13,15.965548,8.001937
22350,10,15.964148,8.001406
22360,9,15.962311,8.001015
22370,7,15.959593,8.000540
22380,2,15.955475,7.998645
22390,3,15.949785,7.995963
22400,8,15.947040,7.993325
22410,1,15.942813,7.991912
22420,1,15.936884,7.989646
22430,5,15.932990,7.986613
22440,8,15.928687,7.982842
22450,17,15.927418,7.981663
22460,8,15.926105,7.981888
22470,7,15.922197,7.979031
22480,8,15.918085,7.977673
22490,13,15.915127,7.975472
22500,6,15.911638,7.975314
22510,2,15.907029,7.973350
22520,6,15.900869,7.970077
22530,4,15.896309,7.967605
22540,2,15.890954,7.964912
22550,0,15.884756,7.962682
22560,14,15.880125,7.959114
22570,21,15.881698,7.959186
22580,19,15.884878,7.960949
22590,18,15.886453,7.962083
22600,18,15.887059,7.962378
22610,12,15.887953,7.963171
22620,7,15.885530,7.962654
22630,5,15.880805,7.960806
22640,0,15.875019,7.958073
22650,0,15.868264,7.955382
22660,8,15.862669,7.951687
22670,1,15.857628,7.949854
22680,12,15.853099,7.946872
22690,6,15.850639,7.946859
22700,14,15.849277,7.944938
22710,11,15.846254,7.943590
22720,17,15.844654,7.942778
22730,12,15.843781,7.943032
22740,0,15.840223,7.940539
22750,6,15.834636,7.937555
22760,8,15.832139,7.936469
22770,0,15.827281,7.935073
22780,8,15.822515,7.932325
22790,4,15.818466,7.930809
22800,7,15.814043,7.928930
22810,0,15.807870,7.927045
22820,3,15.802309,7.924769
22830,0,15.796147,7.922365
22840,0,15.789551,7.920263
22850,7,15.784373,7.916959
22860,18,15.782923,7.915527
22870,22,15.785409,7.916937
22880,19,15.787759,7.918104
22890,22,15.790365,7.919574
22900,19,15.792833,7.920801
22910,16,15.795592,7.921828
22920,21,15.795699,7.921004
22930,19,15.797741,7.922191
22940,17,15.798193,7.921715
22950,9,15.796713,7.922175
22960,10,15.794726,7.920822
22970,3,15.790429,7.919867
22980,6,15.785831,7.917723
22990,9,15.782476,7.916202
23000,2,15.779402,7.915513
23010,5,15.773941,7.913107
23020,0,15.767679,7.910126
23030,4,15.761591,7.907405
23040,0,15.755774,7.904476
23050,6,15.749779,7.901112
23060,12,15.747358,7.898683
23070,5,15.743518,7.897949
23080,2,15.737820,7.895937
23090,5,15.732327,7.893684
23100,9,15.727833,7.891074
23110,10,15.725228,7.888899
23120,10,15.721288,7.886227
23130,7,15.719497,7.885317
23140,0,15.713834,7.882807
23150,5,15.708721,7.879718
23160,6,15.702925,7.876289
23170,3,15.698818,7.873706
23180,19,15.696661,7.871592
23190,18,15.698754,7.872121
23200,26,15.700742,7.873108
23210,36,15.707699,7.875566
23220,31,15.715718,7.880258
23230,33,15.724062,7.883751
23240,35,15.733416,7.888602
23250,35,15.742599,7.893367
23260,43,15.751868,7.897154
23270,27,15.759876,7.902181
23280,31,15.765804,7.905144
23290,36,15.772266,7.907864
23300,29,15.779661,7.911562
23310,25,15.783308,7.913722
23320,26,15.787993,7.915720
23330,34,15.794174,7.918980
23340,35,15.801978,7.923565
23350,19,15.807612,7.927061
23360,19,15.808266,7.926868
23370,27,15.811630,7.928205
23380,37,15.818574,7.930657
23390,40,15.828566,7.934297
23400,40,15.838203,7.938779
23410,41,15.848443,7.943733
23420,48,15.860288,7.949321
23430,42,15.872956,7.957024
23440,37,15.882892,7.962848
23450,32,15.892069,7.968121
23460,31,15.898292,7.971402
23470,27,15.904334,7.974763
23480,28,15.909002,7.977605
23490,25,15.914061,7.980643
23500,31,15.920454,7.984009
23510,33,15.926944,7.986232
23520,31,15.933302,7.990262
23530,28,15.939595,7.993748
23540,32,15.945495,7.995845
23550,31,15.952523,7.999359
23560,36,15.961005,8.003433
23570,36,15.967800,8.006660
23580,25,15.973580,8.010400
23590,28,15.978235,8.012213
23600,38,15.985779,8.015816
23610,26,15.992115,8.020005
23620,33,15.997138,8.022003
23630,14,16.000239,8.024230
23640,1,15.996914,8.022722
23650,0,15.991939,8.020387
23660,13,15.988961,8.017354
23670,14,15.988609,8.017677
23680,10,15.987053,8.016377
23690,3,15.983064,8.014367
23700,10,15.979581,8.012272
23710,8,15.975899,8.011263
23720,12,15.972800,8.008515
23730,4,15.971160,8.007175
23740,5,15.966845,8.005679
23750,5,15.962186,8.003503
23760,0,15.956115,8.001293
23770,3,15.949775,7.998779
23780,6,15.944328,7.996375
23790,1,15.940159,7.994948
23800,10,15.936372,7.992196
23810,19,15.936102,7.990536
23820,29,15.940038,7.990481
23830,18,15.942092,7.991839
23840,16,15.941832,7.992036
23850,15,15.942132,7.991506
23860,13,15.941381,7.991624
23870,11,15.939986,7.990916
23880,19,15.938905,7.989359
23890,14,15.938500,7.989818
23900,15,15.938696,7.989908
23910,17,15.938109,7.989102
23920,24,15.939605,7.989174
23930,29,15.942999,7.990365
23940,26,15.948122,7.992925
23950,18,15.951119,7.995088
23960,12,15.951207,7.995626
23970,6,15.947907,7.993963
23980,2,15.942512,7.991585
23990,2,15.937575,7.989102
24000,3,15.931664,7.986130
24010,15,15.929639,7.983773
24020,6,15.927543,7.983547
24030,6,15.924036,7.981282
24040,3,15.918282,7.979222
24050,7,15.913675,7.976405
24060,9,15.909437,7.973775
24070,11,15.906941,7.972516
24080,14,15.905711,7.971559
24090,14,15.905322,7.971025
24100,15,15.906490,7.970608
24110,9,15.905043,7.970207
24120,13,15.902729,7.968875
24130,21,15.901828,7.967092
24140,20,15.905659,7.968178
24150,18,15.907594,7.969306
24160,23,15.910696,7.970689
24170,24,15.913500,7.971757
24180,28,15.918054,7.973041
24190,18,15.919089,7.974709
24200,16,15.919459,7.974558
24210,4,15.917089,7.974190
24220,1,15.913003,7.972466
24230,8,15.907794,7.969850
24240,3,15.903463,7.967838
24250,6,15.899027,7.964786
24260,1,15.894183,7.962846
24270,6,15.888464,7.959646
24280,7,15.885571,7.958190
24290,5,15.881368,7.955914
24300,4,15.877260,7.953686
24310,4,15.872395,7.950752
24320,1,15.866522,7.948786
24330,4,15.860712,7.946032
24340,0,15.856287,7.944300
24350,2,15.851771,7.942521
24360,1,15.846661,7.939790
24370,0,15.841161,7.937681
24380,4,15.834864,7.935497
24390,1,15.828796,7.933916
24400,3,15.823367,7.930860
24410,13,15.820984,7.929170
24420,14,15.820645,7.928830
24430,15,15.821796,7.928423
24440,19,15.822556,7.928797
24450,5,15.821247,7.928946
24460,10,15.815679,7.926148
24470,12,15.814346,7.925148
24480,5,15.811240,7.923746
24490,9,15.808056,7.921819
24500,7,15.804794,7.920339
24510,7,15.801716,7.917980
24520,18,15.800876,7.917390
24530,5,15.799326,7.917739
24540,0,15.794583,7.916810
24550,5,15.789267,7.913975
24560,0,15.783166,7.912363
24570,11,15.779839,7.910041
24580,7,15.775965,7.908252
24590,4,15.772098,7.905983
24600,1,15.767792,7.904621
24610,2,15.762614,7.901856
24620,4,15.757189,7.899289
24630,10,15.755493,7.896823
24640,13,15.753734,7.895613
24650,24,15.754751,7.895151
24660,25,15.758591,7.896427
24670,19,15.760015,7.897454
24680,23,15.762825,7.899176
24690,27,15.767368,7.901125
24700,25,15.771675,7.903597
24710,21,15.775030,7.905431
24720,34,15.780771,7.907018
24730,38,15.789067,7.910687
24740,32,15.796417,7.914363
24750,31,15.803371,7.917521
24760,36,15.811199,7.921757
24770,34,15.819187,7.924790
24780,35,15.827033,7.928234
24790,37,15.836007,7.932403
24800,43,15.845542,7.936532
24810,47,15.857335,7.942112
24820,45,15.869233,7.948387
24830,47,15.881296,7.954423
24840,39,15.892060,7.961093
24850,49,15.904431,7.966802
24860,52,15.917969,7.973578
24870,60,15.933027,7.979829
24880,59,15.951138,7.989216
24890,58,15.967583,7.998091
24900,55,15.983844,8.006553
24910,44,15.997669,8.014116
24920,46,16.010773,8.019869
24930,41,16.021994,8.025645
24940,48,16.033080,8.031676
24950,44,16.045585,8.039226
24960,53,16.058579,8.044922
24970,51,16.073065,8.052657
24980,54,16.087447,8.060179
24990,50,16.101505,8.067863
25000,49,16.114927,8.074905
25010,36,16.125753,8.080970
25020,28,16.131647,8.084241
25030,30,16.136445,8.086800
25040,22,16.140518,8.088834
25050,15,16.143023,8.089920
25060,18,16.142623,8.088580
25070,25,16.146439,8.089515
25080,20,16.147880,8.090553
25090,12,16.147763,8.091619
25100,4,16.145134,8.090295
25110,2,16.139854,8.087642
25120,2,16.133835,8.085425
25130,5,16.127884,8.082597
25140,8,16.122618,8.079789
25150,2,16.117714,8.078129
25160,2,16.112123,8.075641
25170,2,16.106981,8.073217
25180,8,16.102495,8.070960
25190,10,16.099420,8.069251
25200,10,16.097084,8.068232
25210,7,16.094501,8.066930
25220,6,16.091699,8.065998
25230,8,16.087868,8.063430
25240,10,16.085106,8.061877
25250,2,16.079746,8.059343
25260,11,16.075615,8.056945
25270,27,16.077309,8.056828
25280,26,16.080835,8.058268
25290,25,16.084898,8.060776
25300,21,16.088314,8.062960
25310,25,16.091016,8.065105
25320,18,16.092567,8.066833
25330,10,16.091526,8.066622
25340,16,16.090104,8.066221
25350,4,16.087492,8.065860
25360,5,16.083045,8.062984
25370,11,16.081456,8.060904
25380,5,16.078616,8.060268
25390,5,16.073302,8.057119
25400,2,16.068443,8.054993
25410,3,16.063100,8.053260
25420,2,16.057542,8.050941
25430,5,16.052826,8.048568
25440,3,16.047277,8.045618
25450,6,16.043821,8.043877
25460,6,16.039563,8.041575
25470,3,16.035359,8.040409
25480,10,16.030675,8.036944
25490,3,16.027495,8.034867
25500,0,16.022166,8.032503
25510,7,16.017047,8.029613
25520,5,16.013025,8.028061
25530,1,16.007455,8.024945
25540,7,16.002318,8.021889
25550,21,16.001665,8.020452
25560,26,16.004462,8.022004
25570,29,16.009013,8.024434
25580,32,16.014566,8.026895
25590,31,16.022580,8.031062
25600,32,16.027822,8.033996
25610,31,16.034132,8.037151
25620,20,16.037404,8.038940
25630,21,16.038382,8.039737
25640,27,16.041754,8.040319
25650,28,16.047970,8.043270
25660,37,16.055041,8.046178
25670,14,16.057908,8.048865
25680,1,16.054661,8.048172
25690,1,16.049606,8.045316
25700,5,16.044817,8.041025
25710,10,16.041593,8.039872
25720,12,16.041468,8.039645
25730,6,16.039115,8.039398
25740,15,16.036241,8.037011
25750,5,16.034765,8.036889
25760,2,16.030890,8.034315
25770,10,16.027729,8.032098
25780,14,16.024618,8.028659
25790,7,16.022396,8.027072
25800,11,16.019948,8.025528
25810,5,16.018561,8.024982
25820,3,16.014515,8.022327
25830,1,16.009321,8.019563
25840,9,16.005197,8.016870
25850,18,16.004971,8.015509
25860,9,16.003023,8.015615
25870,6,15.999992,8.014401
25880,10,15.996578,8.011910
25890,7,15.994147,8.009913
25900,6,15.989367,8.008443
25910,10,15.985459,8.006171
25920,10,15.983118,8.005148
25930,0,15.978234,8.003470
25940,5,15.972533,8.000917
25950,14,15.970357,7.998432
25960,7,15.967598,7.997508
25970,9,15.965318,7.996053
25980,2,15.960262,7.994440
25990,5,15.956587,7.992901
26000,2,15.951842,7.991135
26010,6,15.947351,7.989033
26020,10,15.944832,7.987458
26030,11,15.943156,7.985844
26040,6,15.939780,7.984148
26050,11,15.937220,7.982399
26060,5,15.933296,7.980428
26070,2,15.927838,7.977996
26080,1,15.921986,7.975672
26090,3,15.916088,7.973937
26100,5,15.911019,7.972003
26110,7,15.907480,7.969918
26120,9,15.904844,7.969202
26130,8,15.902558,7.968051
26140,14,15.900566,7.967199
26150,21,15.901669,7.967440
26160,30,15.904752,7.967757
26170,37,15.910257,7.970357
26180,38,15.918284,7.974525
26190,43,15.928187,7.979174
26200,45,15.938202,7.983575
26210,34,15.946986,7.989649
26220,47,15.956992,7.992823
26230,42,15.967393,7.999097
26240,33,15.975713,8.003565
26250,33,15.981618,8.006364
26260,33,15.988321,8.010328
26270,30,15.993214,8.013690
26280,28,15.998260,8.016518
26290,29,16.002194,8.019094
26300,24,16.006827,8.021408
26310,19,16.008405,8.020970
26320,16,16.008998,8.021108
26330,2,16.005958,8.019731
26340,15,16.003959,8.017960
26350,9,16.003524,8.018652
26360,11,16.001891,8.017675
26370,7,15.999780,8.016153
26380,12,15.998119,8.015772
26390,10,15.995565,8.014029
26400,0,15.991302,8.012039
26410,2,15.985558,8.009459
26420,1,15.980017,8.007436
26430,0,15.975618,8.004921
26440,6,15.970636,8.002570
26450,14,15.969627,8.000239
26460,11,15.967915,7.998922
26470,5,15.964866,7.996632
26480,14,15.961801,7.994033
26490,19,15.962113,7.994486
26500,14,15.962922,7.994433
26510,10,15.961811,7.994476
26520,19,15.962393,7.994309
26530,11,15.961264,7.994947
26540,20,15.961160,7.993078
26550,24,15.962615,7.993200
26560,27,15.966934,7.994604
26570,23,15.971125,7.997301
26580,15,15.971568,7.997368
26590,15,15.971891,7.996320
26600,17,15.971546,7.995993
26610,14,15.972752,7.996292
26620,12,15.971828,7.996127
26630,18,15.971283,7.995099
26640,21,15.971467,7.995338
26650,21,15.975361,7.996382
26660,28,15.978696,7.997898
26670,29,15.983493,7.999845
26680,40,15.990158,8.002428
26690,34,15.997707,8.006353
26700,30,16.003727,8.009513
26710,29,16.009450,8.012225
26720,29,16.015415,8.016108
26730,29,16.020011,8.017504
26740,33,16.026390,8.020394
26750,38,16.033013,8.023105
26760,41,16.041161,8.027030
26770,32,16.049163,8.032083
26780,29,16.054267,8.035385
26790,14,16.056394,8.037047
26800,11,16.054663,8.035877
26810,8,16.051487,8.033984
26820,2,16.048455,8.032314
26830,0,16.044705,8.030284
26840,3,16.039372,8.027163
26850,2,16.035327,8.024388
26860,0,16.030968,8.022503
26870,0,16.025703,8.020015
26880,10,16.021877,8.017501
26890,18,16.022050,8.016391
26900,24,16.023879,8.017155
26910,21,16.026536,8.018333
