Tempo(s),Fila,E[N],E[W]
17700,2,4.230971,2.108636
17710,2,4.230240,2.108394
17720,7,4.229452,2.107886
17730,12,4.233492,2.109311
17740,6,4.235958,2.110780
17750,4,4.235920,2.110884
17760,1,4.234377,2.110178
17770,5,4.232687,2.109222
17780,2,4.232282,2.109142
17790,2,4.230391,2.108263
17800,1,4.228660,2.107876
17810,3,4.226827,2.107025
17820,3,4.224998,2.106529
17830,2,4.223586,2.105829
17840,2,4.223122,2.105542
17850,2,4.221570,2.104889
17860,2,4.219737,2.104037
17870,1,4.219127,2.103912
17880,0,4.218250,2.103537
17890,2,4.216959,2.102837
17900,4,4.215339,2.102150
17910,0,4.214060,2.101456
17920,2,4.213217,2.100981
17930,0,4.211699,2.100227
17940,1,4.209629,2.099490
17950,2,4.208084,2.098722
17960,3,4.206681,2.097967
17970,4,4.204945,2.097453
17980,9,4.204656,2.097079
17990,2,4.203750,2.096514
18000,0,4.201790,2.096120
18010,3,4.200209,2.095160
18020,4,4.199104,2.094496
18030,0,4.197417,2.093368
18040,4,4.196473,2.092437
18050,2,4.195135,2.091946
18060,1,4.193322,2.090872
18070,1,4.191439,2.090398
18080,0,4.189703,2.089881
18090,2,4.188052,2.089176
18100,2,4.186365,2.088682
18110,0,4.184355,2.088084
18120,0,4.183345,2.087640
18130,2,4.182213,2.086733
18140,1,4.180911,2.086258
18150,0,4.179473,2.085657
18160,2,4.177549,2.084814
18170,6,4.176225,2.083869
18180,3,4.174892,2.083092
18190,5,4.175401,2.083120
18200,10,4.175662,2.083081
18210,5,4.178851,2.084332
18220,1,4.177617,2.083776
18230,3,4.176044,2.082653
18240,3,4.174408,2.082010
18250,0,4.173448,2.081648
18260,6,4.172947,2.081117
18270,3,4.172457,2.080705
18280,6,4.173112,2.080921
18290,2,4.172655,2.080753
18300,2,4.172096,2.080648
18310,2,4.170877,2.079703
18320,0,4.170019,2.079221
18330,0,4.168317,2.078432
18340,0,4.167379,2.077798
18350,0,4.166131,2.077462
18360,2,4.165736,2.077267
18370,1,4.164094,2.076734
18380,6,4.162724,2.076109
18390,2,4.161245,2.075262
18400,2,4.159599,2.074557
18410,0,4.157694,2.074003
18420,3,4.156926,2.073735
18430,9,4.157394,2.073634
18440,11,4.159609,2.074685
18450,10,4.162727,2.076524
18460,4,4.164335,2.077104
18470,2,4.163107,2.076719
18480,0,4.161286,2.076149
18490,0,4.160422,2.075552
18500,1,4.159654,2.075004
18510,1,4.158284,2.074435
18520,1,4.156377,2.074045
18530,2,4.154593,2.073380
18540,0,4.152861,2.072574
18550,1,4.150794,2.072157
18560,0,4.149101,2.071370
18570,3,4.148676,2.070937
18580,3,4.148109,2.070377
18590,4,4.146757,2.069427
18600,12,4.151705,2.071453
18610,11,4.156661,2.074206
18620,7,4.159797,2.075718
18630,1,4.159328,2.075875
18640,1,4.157298,2.075309
18650,9,4.158444,2.075383
18660,0,4.157453,2.075279
18670,2,4.155422,2.074655
18680,5,4.154472,2.073906
18690,2,4.154405,2.073818
18700,5,4.154513,2.073431
18710,8,4.153724,2.072929
18720,7,4.153395,2.072767
18730,1,4.153886,2.072959
18740,2,4.151901,2.072136
18750,0,4.150613,2.071826
18760,2,4.149832,2.071383
18770,4,4.148658,2.070578
18780,0,4.146971,2.070068
18790,0,4.145912,2.069651
18800,9,4.145927,2.069276
18810,12,4.149583,2.070773
18820,9,4.155223,2.073315
18830,9,4.159740,2.075406
18840,6,4.159294,2.075241
18850,2,4.158474,2.074889
18860,1,4.156971,2.074416
18870,4,4.155323,2.073596
18880,6,4.156179,2.073861
18890,5,4.155011,2.073663
18900,1,4.155128,2.073505
18910,0,4.154032,2.073288
18920,0,4.152411,2.072755
18930,0,4.150977,2.071877
18940,0,4.149034,2.071619
18950,2,4.148572,2.071498
18960,7,4.148793,2.071447
18970,2,4.148169,2.071627
18980,2,4.147615,2.071625
18990,2,4.145992,2.070924
19000,2,4.144133,2.070214
19010,1,4.143141,2.069937
19020,6,4.142010,2.069373
19030,0,4.141192,2.068857
19040,1,4.139628,2.068185
19050,3,4.138126,2.067435
19060,4,4.136548,2.066485
19070,0,4.135676,2.066484
19080,4,4.134514,2.065687
19090,4,4.134245,2.065229
19100,1,4.133438,2.065097
19110,2,4.132159,2.064513
19120,1,4.130233,2.063713
19130,2,4.128500,2.062633
19140,1,4.127916,2.062342
19150,0,4.127342,2.062109
19160,1,4.126786,2.061940
19170,2,4.124918,2.061169
19180,2,4.123973,2.060590
19190,5,4.122464,2.059890
19200,4,4.121111,2.059322
19210,0,4.119409,2.058633
19220,2,4.118020,2.057993
19230,7,4.119473,2.058131
19240,4,4.121130,2.059280
19250,0,4.119989,2.058871
19260,2,4.118228,2.057939
19270,5,4.118657,2.058154
19280,0,4.117727,2.057903
19290,0,4.116900,2.057490
19300,2,4.115237,2.056713
19310,1,4.115858,2.056864
19320,6,4.114912,2.056285
19330,0,4.115407,2.056799
19340,8,4.114435,2.056367
19350,3,4.115473,2.057152
19360,0,4.114006,2.056419
19370,2,4.112224,2.055687
19380,0,4.110674,2.055178
19390,3,4.110073,2.054454
19400,0,4.108974,2.054063
19410,11,4.108578,2.053760
19420,5,4.111019,2.054716
19430,7,4.112864,2.055586
19440,0,4.112260,2.055549
19450,3,4.111006,2.054975
19460,7,4.110096,2.054890
19470,0,4.109012,2.054770
19480,1,4.107199,2.054074
19490,3,4.105547,2.053353
19500,1,4.104541,2.052849
19510,1,4.103028,2.052198
19520,2,4.101290,2.051433
19530,1,4.099628,2.050864
19540,12,4.100232,2.050641
19550,9,4.103616,2.052228
19560,6,4.105203,2.052811
19570,20,4.110579,2.055184
19580,11,4.117214,2.058450
19590,6,4.118385,2.059193
19600,2,4.116961,2.058848
19610,2,4.116664,2.058490
19620,7,4.116745,2.058530
19630,2,4.116380,2.058347
19640,0,4.116112,2.057794
19650,1,4.114740,2.057056
19660,0,4.114138,2.056546
19670,0,4.112454,2.056018
19680,5,4.111569,2.055680
19690,0,4.110240,2.055224
19700,0,4.108661,2.054539
19710,1,4.107371,2.053529
19720,5,4.106808,2.053248
19730,4,4.106075,2.053038
19740,1,4.104782,2.052339
19750,4,4.103705,2.051800
19760,5,4.102683,2.051082
19770,0,4.102243,2.050914
19780,3,4.100963,2.050326
19790,5,4.099877,2.049990
19800,3,4.098702,2.049248
19810,1,4.097805,2.048696
19820,2,4.096127,2.048064
19830,3,4.094542,2.047426
19840,4,4.093829,2.046966
19850,0,4.093232,2.046616
19860,1,4.091787,2.045945
19870,0,4.091923,2.045704
19880,4,4.090840,2.045163
19890,2,4.089757,2.044622
19900,1,4.089058,2.044529
19910,6,4.089225,2.043996
19920,0,4.088052,2.043769
19930,0,4.086262,2.043336
19940,7,4.086290,2.043043
19950,0,4.086169,2.043289
19960,4,4.085152,2.042576
19970,7,4.086303,2.042947
19980,14,4.089293,2.044135
19990,6,4.092718,2.045796
20000,0,4.091667,2.045322
20010,3,4.090285,2.044734
20020,4,4.089950,2.044158
20030,1,4.088761,2.043666
20040,1,4.086865,2.043229
20050,1,4.085562,2.042781
20060,0,4.084306,2.042204
20070,9,4.083932,2.041712
20080,14,4.087206,2.042992
20090,8,4.088391,2.043687
20100,3,4.088306,2.043899
20110,1,4.088196,2.043895
20120,4,4.086803,2.043198
20130,6,4.085598,2.042546
20140,1,4.084280,2.042089
20150,1,4.082476,2.041694
20160,3,4.080741,2.040826
20170,4,4.079380,2.040095
20180,12,4.081989,2.040995
20190,24,4.088453,2.043670
20200,14,4.095270,2.047077
20210,13,4.100767,2.049623
20220,8,4.103446,2.051064
20230,8,4.104478,2.051326
20240,2,4.103685,2.051032
20250,0,4.102280,2.050532
20260,2,4.100649,2.049869
20270,1,4.099430,2.049108
20280,0,4.097934,2.048361
20290,3,4.096561,2.047625
20300,3,4.095982,2.047336
20310,2,4.095300,2.046995
20320,3,4.094352,2.046622
20330,2,4.093056,2.045874
20340,0,4.091990,2.045492
20350,1,4.090510,2.044652
20360,1,4.088826,2.043911
20370,11,4.088875,2.043685
20380,17,4.093187,2.045590
20390,22,4.100877,2.049232
20400,16,4.108796,2.053241
20410,12,4.112537,2.055261
20420,11,4.115731,2.056556
20430,3,4.114547,2.056217
20440,5,4.115955,2.056770
20450,3,4.114824,2.056155
20460,2,4.113735,2.055511
20470,4,4.112259,2.054975
20480,3,4.111568,2.054831
20490,8,4.111203,2.054649
20500,11,4.114308,2.055850
20510,5,4.116534,2.057264
20520,8,4.117302,2.057247
20530,7,4.117048,2.056871
20540,12,4.118559,2.057076
20550,0,4.120378,2.058186
20560,2,4.118925,2.057461
20570,0,4.118468,2.057384
20580,10,4.118419,2.057061
20590,4,4.119124,2.057314
20600,2,4.120430,2.057568
20610,3,4.119098,2.057203
20620,0,4.117403,2.056657
20630,3,4.117000,2.056407
20640,6,4.116754,2.056036
20650,2,4.115535,2.055975
20660,2,4.113966,2.055391
20670,6,4.112519,2.054868
20680,5,4.112922,2.054772
20690,1,4.112178,2.054599
20700,6,4.112060,2.054194
20710,2,4.113428,2.054879
20720,0,4.111820,2.054522
20730,1,4.111241,2.054134
20740,0,4.109961,2.053396
20750,1,4.108163,2.052944
20760,1,4.106675,2.052448
20770,4,4.105369,2.051845
20780,7,4.104857,2.051342
20790,0,4.103861,2.051388
20800,4,4.102531,2.050575
20810,1,4.101562,2.050337
20820,1,4.100884,2.049950
20830,1,4.099990,2.049307
20840,0,4.098422,2.048867
20850,0,4.096998,2.048204
20860,0,4.095315,2.047559
20870,1,4.093926,2.046669
20880,5,4.094563,2.046644
20890,6,4.094828,2.046483
20900,1,4.094126,2.046182
20910,4,4.093280,2.045613
20920,0,4.092040,2.045384
20930,1,4.090302,2.044858
20940,8,4.089479,2.044154
20950,3,4.092181,2.045456
20960,1,4.091199,2.045063
20970,2,4.090257,2.044543
20980,3,4.088625,2.043825
20990,0,4.087295,2.043307
21000,1,4.087521,2.043225
21010,0,4.086490,2.042759
21020,0,4.085208,2.042216
21030,1,4.083599,2.041460
21040,0,4.082385,2.040805
21050,1,4.081361,2.040002
21060,2,4.080682,2.039711
21070,1,4.081356,2.039952
21080,1,4.081831,2.040141
21090,7,4.081375,2.039721
21100,4,4.080789,2.039621
21110,7,4.080304,2.039234
21120,1,4.080243,2.039397
21130,1,4.078735,2.038933
21140,4,4.078128,2.038582
21150,4,4.078535,2.038737
21160,1,4.078116,2.038239
21170,2,4.076962,2.037470
21180,5,4.075603,2.036936
21190,5,4.075947,2.036820
21200,2,4.076108,2.036805
21210,0,4.074584,2.036284
21220,0,4.073124,2.035651
21230,3,4.071824,2.034906
21240,6,4.072389,2.034949
21250,5,4.073346,2.035284
21260,9,4.074547,2.035789
21270,11,4.077660,2.036915
21280,1,4.078187,2.037274
21290,1,4.077335,2.036754
21300,4,4.075990,2.036036
21310,1,4.075874,2.036122
21320,0,4.075339,2.035712
21330,1,4.074690,2.035103
21340,2,4.074473,2.034662
21350,8,4.073491,2.033840
21360,1,4.072464,2.033424
21370,0,4.071073,2.032825
21380,0,4.069920,2.032156
21390,4,4.068435,2.031416
21400,0,4.067221,2.031143
21410,1,4.065670,2.030748
21420,5,4.064946,2.030435
21430,4,4.066408,2.031308
21440,1,4.066455,2.031285
21450,2,4.064838,2.030668
21460,0,4.064525,2.030654
21470,0,4.062994,2.030031
21480,2,4.062430,2.029562
21490,1,4.061383,2.028945
21500,1,4.059935,2.028458
21510,0,4.058296,2.027922
21520,1,4.057982,2.027719
21530,0,4.056829,2.027049
21540,5,4.056128,2.026794
21550,0,4.055515,2.026629
21560,1,4.053845,2.025889
21570,0,4.052495,2.025497
21580,2,4.050776,2.025013
21590,2,4.050571,2.024910
21600,5,4.052288,2.025441
21610,4,4.053603,2.026098
21620,4,4.052954,2.025634
21630,4,4.052306,2.025357
21640,0,4.051345,2.024737
21650,3,4.049803,2.024107
21660,4,4.050917,2.024664
21670,4,4.050711,2.024234
21680,13,4.052131,2.024525
21690,4,4.055588,2.026393
21700,3,4.055087,2.026236
21710,2,4.054083,2.025922
21720,2,4.053048,2.025545
21730,11,4.054497,2.025943
21740,14,4.058304,2.027753
21750,10,4.062480,2.029747
21760,16,4.065647,2.030957
21770,16,4.069732,2.032625
21780,6,4.072651,2.034131
21790,2,4.071476,2.033778
21800,4,4.070370,2.033413
21810,5,4.069392,2.033018
21820,0,4.068933,2.032976
21830,3,4.068716,2.032868
21840,7,4.068936,2.032699
21850,6,4.068505,2.032253
21860,1,4.068899,2.032497
21870,0,4.067341,2.031905
21880,8,4.066927,2.031189
21890,3,4.067908,2.031866
21900,3,4.067155,2.031212
21910,0,4.065923,2.030830
21920,0,4.064270,2.030329
21930,0,4.063527,2.029866
21940,0,4.062306,2.029165
21950,2,4.060941,2.028668
21960,3,4.060177,2.028149
21970,2,4.058915,2.027612
21980,0,4.058531,2.027605
21990,3,4.058322,2.027133
22000,6,4.060021,2.027752
22010,0,4.059032,2.027443
22020,2,4.058101,2.026887
22030,3,4.056761,2.026311
22040,4,4.055669,2.025720
22050,0,4.054705,2.025377
22060,1,4.053493,2.024727
22070,1,4.052256,2.024156
22080,1,4.050842,2.023680
22090,2,4.050192,2.023310
22100,0,4.049603,2.022879
22110,3,4.048048,2.022332
22120,3,4.047296,2.022002
22130,5,4.046620,2.021666
22140,6,4.046870,2.021837
22150,0,4.047015,2.021910
22160,0,4.045621,2.021533
22170,8,4.045581,2.021286
22180,2,4.046400,2.021833
22190,2,4.046900,2.022220
22200,3,4.045923,2.021732
22210,0,4.045139,2.021432
22220,0,4.043879,2.020848
22230,4,4.043521,2.020443
22240,1,4.042963,2.019983
22250,9,4.043036,2.019839
22260,0,4.042777,2.019710
22270,6,4.041814,2.019320
22280,12,4.044201,2.020196
22290,0,4.044847,2.020475
22300,4,4.043724,2.019915
22310,4,4.042526,2.019362
22320,1,4.042794,2.019406
22330,4,4.042984,2.019322
22340,4,4.042718,2.019280
22350,0,4.041784,2.019085
22360,10,4.042896,2.019281
22370,3,4.043394,2.019666
22380,5,4.042815,2.019197
22390,4,4.041949,2.018360
22400,1,4.040698,2.017827
22410,0,4.039479,2.017534
22420,1,4.038265,2.016974
22430,1,4.037268,2.016476
22440,7,4.036960,2.016279
22450,1,4.037631,2.016704
22460,0,4.036434,2.016152
22470,4,4.035711,2.015837
22480,2,4.035028,2.015362
22490,5,4.033936,2.014863
22500,5,4.034590,2.015101
22510,4,4.034558,2.015041
22520,3,4.034576,2.014872
22530,0,4.034083,2.014404
22540,9,4.034483,2.014381
22550,2,4.035824,2.015142
22560,0,4.034296,2.014648
22570,2,4.032800,2.014258
22580,2,4.031888,2.013759
22590,1,4.031620,2.013314
22600,0,4.030131,2.012883
22610,2,4.029071,2.012221
22620,1,4.027937,2.011523
22630,5,4.027068,2.011002
22640,0,4.026118,2.010883
22650,5,4.024778,2.010348
22660,5,4.023916,2.009874
22670,1,4.023450,2.009730
22680,1,4.021941,2.009287
22690,0,4.020743,2.008557
22700,1,4.019318,2.007934
22710,3,4.018077,2.007359
22720,1,4.017967,2.007349
22730,3,4.017910,2.006968
22740,4,4.016766,2.006574
22750,0,4.016931,2.006746
22760,6,4.016786,2.006718
22770,1,4.016052,2.006572
22780,0,4.014578,2.005968
22790,2,4.013301,2.005374
22800,3,4.012863,2.005244
22810,2,4.012348,2.004636
22820,3,4.011461,2.004150
22830,4,4.011927,2.004252
22840,8,4.012711,2.004556
22850,5,4.013853,2.005215
22860,1,4.012932,2.005019
22870,1,4.011842,2.004431
22880,7,4.011541,2.004063
22890,4,4.012233,2.004365
22900,0,4.011002,2.003708
22910,2,4.009541,2.002935
22920,0,4.008089,2.002341
22930,8,4.007284,2.001939
22940,4,4.008585,2.002808
22950,0,4.008036,2.002665
22960,5,4.006781,2.002126
22970,5,4.007207,2.002165
22980,6,4.006617,2.001566
22990,2,4.005880,2.001460
23000,0,4.004979,2.000967
23010,2,4.004246,2.000558
23020,3,4.004205,2.000538
23030,2,4.002966,1.999963
23040,0,4.001993,1.999478
23050,0,4.000818,1.999238
23060,1,3.999290,1.998605
23070,0,3.998627,1.998318
23080,7,3.997752,1.997751
23090,14,3.999780,1.998505
23100,7,4.002049,1.999553
23110,0,4.000735,1.999243
23120,4,4.000139,1.998946
23130,4,4.000508,1.998957
23140,0,3.999464,1.998609
23150,0,3.998236,1.998125
23160,6,3.997433,1.997595
23170,0,3.996125,1.997244
23180,0,3.995035,1.996742
23190,2,3.994160,1.996219
23200,0,3.992866,1.995960
23210,3,3.991875,1.995508
23220,1,3.991014,1.995335
23230,3,3.990319,1.994945
23240,1,3.990177,1.994702
23250,5,3.988903,1.994151
23260,8,3.989452,1.994511
23270,0,3.990492,1.995160
23280,2,3.989069,1.994834
23290,0,3.987815,1.994464
23300,1,3.986552,1.993961
23310,5,3.985451,1.993367
23320,11,3.985287,1.993071
23330,1,3.986904,1.994008
23340,4,3.986172,1.993470
23350,1,3.985396,1.993167
23360,0,3.984086,1.992640
23370,2,3.983011,1.992145
23380,0,3.981551,1.991670
23390,1,3.980144,1.991136
23400,1,3.978811,1.990681
23410,3,3.978799,1.990335
23420,1,3.977718,1.990006
23430,3,3.976673,1.989653
23440,2,3.975994,1.989270
23450,3,3.974655,1.988599
23460,3,3.975996,1.989143
23470,11,3.978724,1.990125
23480,9,3.981757,1.991472
23490,1,3.980986,1.991129
23500,8,3.981190,1.991188
23510,9,3.982524,1.991813
23520,6,3.983304,1.992076
23530,8,3.983922,1.992299
23540,3,3.984778,1.992685
23550,4,3.985870,1.993189
23560,4,3.985572,1.993082
23570,0,3.984352,1.992472
23580,10,3.985849,1.992924
23590,15,3.989066,1.994575
23600,15,3.994405,1.997118
23610,0,3.994990,1.997706
23620,1,3.993668,1.997299
23630,8,3.993930,1.997345
23640,7,3.995469,1.997988
23650,5,3.995121,1.997771
23660,3,3.995834,1.998086
23670,4,3.994902,1.997578
23680,9,3.996812,1.998237
23690,0,3.998203,1.999101
23700,4,3.997273,1.998721
23710,3,3.996495,1.998289
23720,1,3.995187,1.997804
23730,0,3.993728,1.997453
23740,2,3.992437,1.996807
23750,3,3.991765,1.996471
23760,1,3.990666,1.996047
23770,4,3.989744,1.995543
23780,2,3.988346,1.995222
23790,0,3.987505,1.995052
23800,4,3.986625,1.994570
23810,8,3.988184,1.995181
23820,13,3.991157,1.996165
23830,1,3.992473,1.997158
23840,6,3.992969,1.997322
23850,5,3.993767,1.997386
23860,3,3.992929,1.996841
23870,5,3.991927,1.996256
23880,13,3.993997,1.997082
23890,18,3.999893,2.000030
23900,9,4.003739,2.002037
23910,14,4.006007,2.003087
23920,3,4.009612,2.005015
23930,1,4.008940,2.004428
23940,3,4.008402,2.003992
23950,0,4.007104,2.003427
23960,5,4.006332,2.002915
23970,16,4.009039,2.003850
23980,18,4.014532,2.006639
23990,21,4.021308,2.009858
24000,15,4.027580,2.013161
24010,13,4.031790,2.015097
24020,10,4.034122,2.016222
24030,0,4.034167,2.016244
24040,5,4.033303,2.015771
24050,3,4.032361,2.015426
24060,7,4.031510,2.014959
24070,6,4.031964,2.015270
24080,0,4.031404,2.015116
24090,3,4.031732,2.015113
24100,0,4.030413,2.014705
24110,9,4.030615,2.014514
24120,7,4.032832,2.015622
24130,5,4.034547,2.016521
24140,6,4.033616,2.016056
24150,1,4.033021,2.015884
24160,4,4.032829,2.015705
24170,0,4.031769,2.015342
24180,6,4.031163,2.014748
24190,0,4.030240,2.014329
24200,8,4.029898,2.013867
24210,2,4.029315,2.013659
24220,6,4.029828,2.013667
24230,5,4.030343,2.013883
24240,9,4.030080,2.013213
24250,0,4.029494,2.013087
24260,0,4.028220,2.012658
24270,11,4.028164,2.012424
24280,13,4.031996,2.014339
24290,13,4.035255,2.015595
24300,14,4.038192,2.016855
24310,12,4.042722,2.019119
24320,12,4.046758,2.020928
24330,16,4.051733,2.023455
24340,6,4.055326,2.025499
24350,6,4.055613,2.025436
24360,3,4.056624,2.025859
24370,2,4.055698,2.025522
24380,1,4.054489,2.024836
24390,8,4.053561,2.024332
24400,19,4.056579,2.025467
24410,23,4.063143,2.028455
24420,23,4.070262,2.031886
24430,11,4.075887,2.034778
24440,2,4.076830,2.035625
24450,0,4.075749,2.035169
24460,1,4.074433,2.034680
24470,2,4.073164,2.034005
24480,3,4.073456,2.034194
24490,2,4.072663,2.033881
24500,0,4.071294,2.033282
24510,4,4.071168,2.033261
24520,1,4.070621,2.033196
24530,1,4.069233,2.032628
24540,1,4.067831,2.031887
24550,2,4.067006,2.031559
24560,0,4.065931,2.031064
24570,4,4.064828,2.030431
24580,3,4.063934,2.030150
24590,0,4.063870,2.030160
24600,1,4.063412,2.029849
24610,0,4.062187,2.029321
24620,5,4.061374,2.028915
24630,2,4.060909,2.028560
24640,0,4.059908,2.028308
24650,12,4.060364,2.028331
24660,9,4.062945,2.029456
24670,15,4.066597,2.030952
24680,13,4.071098,2.033160
24690,4,4.073553,2.034510
24700,8,4.073438,2.034248
24710,5,4.074027,2.034544
24720,1,4.073345,2.034409
24730,7,4.073051,2.034263
24740,7,4.072921,2.034405
24750,4,4.073052,2.034307
24760,12,4.075461,2.035100
24770,4,4.078250,2.036289
24780,7,4.077632,2.035817
24790,4,4.077152,2.035579
24800,6,4.076524,2.035185
24810,3,4.076667,2.035380
24820,3,4.076168,2.035009
24830,0,4.075302,2.034783
24840,1,4.074585,2.034303
24850,4,4.074342,2.033856
24860,1,4.073197,2.033327
24870,2,4.071669,2.032810
24880,6,4.073289,2.033334
24890,1,4.072838,2.033070
24900,0,4.071868,2.032587
24910,2,4.070523,2.032121
24920,1,4.070265,2.031953
24930,0,4.069276,2.031216
24940,4,4.068507,2.030671
24950,4,4.067536,2.030269
24960,1,4.066756,2.029840
24970,10,4.067359,2.029940
24980,1,4.068401,2.030583
24990,0,4.066985,2.029959
25000,0,4.065542,2.029483
25010,1,4.064406,2.028917
25020,0,4.063811,2.028419
25030,0,4.062766,2.027859
25040,5,4.061893,2.027222
25050,6,4.062190,2.027453
25060,1,4.061682,2.027080
25070,2,4.060815,2.026729
25080,2,4.059824,2.026155
25090,1,4.058957,2.025805
25100,0,4.057998,2.025207
25110,6,4.057517,2.024968
25120,2,4.057216,2.024820
25130,2,4.056024,2.024065
25140,1,4.054709,2.023571
25150,2,4.053747,2.022812
25160,4,4.053382,2.022551
25170,3,4.052475,2.022260
25180,5,4.051821,2.021775
25190,1,4.051044,2.021389
25200,7,4.050627,2.020983
25210,0,4.051186,2.021584
25220,0,4.049970,2.021138
25230,1,4.048875,2.020673
25240,1,4.047533,2.020165
25250,4,4.046947,2.019634
25260,9,4.047982,2.020033
25270,0,4.049664,2.021033
25280,0,4.048498,2.020373
25290,0,4.048159,2.019926
25300,10,4.049488,2.020272
25310,4,4.050459,2.020798
25320,2,4.049373,2.020417
25330,7,4.049231,2.020070
25340,5,4.050358,2.020634
25350,12,4.053209,2.022018
25360,10,4.056241,2.023572
25370,0,4.057197,2.024051
25380,3,4.056763,2.023757
25390,1,4.055966,2.023480
25400,1,4.054561,2.022940
25410,4,4.054807,2.022945
25420,4,4.053907,2.022617
25430,0,4.052691,2.022329
25440,8,4.052058,2.022015
25450,2,4.052153,2.022223
25460,0,4.051095,2.021776
25470,1,4.050010,2.020958
25480,0,4.049238,2.020852
25490,3,4.048242,2.020316
25500,2,4.047371,2.019686
25510,4,4.046217,2.019349
25520,6,4.046948,2.019714
25530,15,4.049859,2.020892
25540,1,4.051177,2.021631
25550,10,4.051130,2.021332
25560,0,4.051310,2.021542
25570,9,4.050892,2.021493
25580,7,4.052945,2.022362
25590,5,4.053458,2.022540
25600,2,4.052360,2.022388
25610,8,4.051579,2.021763
25620,5,4.051620,2.021746
25630,13,4.053106,2.022331
25640,20,4.057720,2.024439
25650,2,4.059132,2.025341
25660,0,4.058194,2.025033
25670,2,4.057275,2.024419
25680,2,4.058013,2.024788
25690,4,4.057077,2.023969
25700,3,4.057036,2.023715
25710,0,4.056448,2.023345
25720,2,4.055282,2.023000
25730,4,4.054322,2.022680
25740,1,4.054135,2.022588
25750,4,4.054062,2.022436
25760,3,4.054637,2.022686
25770,0,4.053692,2.022099
25780,0,4.052182,2.021856
25790,6,4.051099,2.021356
25800,1,4.050486,2.021169
25810,0,4.049103,2.020754
25820,1,4.048226,2.020318
25830,4,4.047457,2.020092
25840,1,4.046348,2.019618
25850,5,4.045584,2.019160
25860,1,4.044888,2.018775
25870,4,4.043733,2.018317
25880,0,4.042647,2.017815
25890,1,4.041720,2.017548
25900,3,4.041230,2.017033
25910,3,4.040203,2.016638
25920,14,4.041824,2.017565
25930,7,4.045448,2.019531
25940,3,4.044779,2.019237
25950,8,4.044241,2.018892
25960,0,4.046025,2.019861
25970,1,4.044932,2.019356
25980,1,4.043581,2.018799
25990,0,4.042547,2.018516
26000,3,4.041592,2.018118
26010,0,4.040380,2.017669
26020,0,4.039544,2.017291
26030,6,4.039220,2.016859
26040,3,4.038353,2.016698
26050,1,4.037208,2.016127
26060,1,4.036592,2.015859
26070,10,4.038021,2.016227
26080,3,4.038736,2.016700
26090,9,4.039562,2.017229
26100,8,4.041259,2.017731
26110,0,4.041242,2.017762
26120,11,4.041028,2.017579
26130,2,4.040636,2.017461
26140,3,4.039400,2.016922
26150,0,4.038259,2.016392
26160,1,4.037026,2.015739
26170,7,4.036517,2.015255
26180,0,4.035615,2.015075
26190,0,4.034362,2.014604
26200,0,4.032920,2.014230
26210,5,4.032316,2.013930
26220,10,4.031969,2.013757
26230,4,4.032378,2.013924
26240,6,4.032958,2.014215
26250,3,4.032115,2.013948
26260,1,4.031097,2.013478
26270,1,4.029921,2.012891
26280,2,4.029347,2.012721
26290,1,4.028849,2.012434
26300,0,4.027887,2.011725
26310,0,4.026934,2.011365
26320,4,4.027278,2.011346
26330,10,4.028129,2.011543
26340,10,4.030447,2.012702
26350,2,4.031544,2.012945
26360,2,4.030612,2.012214
26370,1,4.029488,2.011693
26380,6,4.028514,2.011208
26390,3,4.027935,2.010919
26400,5,4.028245,2.010999
26410,8,4.030161,2.011919
26420,2,4.030671,2.012403
26430,0,4.030174,2.012118
26440,11,4.030696,2.012152
26450,2,4.031907,2.012719
26460,1,4.030995,2.012379
26470,2,4.031332,2.012625
26480,4,4.031214,2.012415
26490,0,4.030226,2.011999
26500,0,4.029031,2.011517
26510,1,4.028102,2.010941
26520,3,4.028451,2.010927
26530,6,4.028249,2.010638
26540,5,4.028979,2.010852
26550,7,4.029465,2.010983
26560,0,4.028957,2.010882
26570,0,4.028165,2.010450
26580,3,4.026932,2.010025
26590,2,4.026542,2.009945
26600,0,4.025658,2.009656
26610,0,4.024591,2.009388
26620,0,4.023316,2.008979
26630,3,4.023355,2.009000
26640,0,4.022346,2.008723
26650,1,4.021195,2.008487
26660,7,4.021546,2.008362
26670,3,4.021011,2.008209
26680,1,4.020231,2.007557
26690,0,4.019349,2.007193
26700,3,4.018227,2.006446
26710,0,4.017306,2.006212
26720,4,4.016329,2.005612
26730,1,4.015448,2.005323
26740,10,4.016046,2.005361
26750,3,4.017245,2.005811
26760,6,4.017846,2.005850
26770,3,4.016910,2.005608
26780,0,4.016203,2.005443
26790,3,4.015087,2.005073
26800,0,4.013979,2.004671
26810,1,4.012817,2.004203
26820,0,4.011803,2.003735
26830,7,4.011238,2.003192
26840,2,4.011449,2.003299
26850,7,4.010761,2.002993
26860,2,4.009957,2.002741
26870,6,4.009167,2.002199
26880,0,4.008204,2.002017
26890,4,4.007319,2.001612
26900,1,4.006407,2.001195
26910,1,4.005237,2.000908
26920,0,4.004098,2.000600
26930,4,4.003381,2.000131
26940,3,4.003191,2.000000
26950,0,4.002279,1.999730
26960,2,4.001147,1.999498
26970,4,4.001309,1.999543
26980,6,4.002412,1.999798
26990,3,4.003144,2.000127
27000,4,4.002412,1.999761
27010,3,4.001944,1.999528
